CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057532-534-AG24;1;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151703;Hilo de poliéster;set 10 hilos poliéster 2000 yardas, colores surtido.;;2.0;;2000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;2;11161800;Productos derivados de minerales, plantas y animales / Tejidos y materiales de cuero / Tejidos sintéticos;11161803;Telas sintéticas tejidas de dobby;10 metros de tela diferentes colores bistretch x metro surtido estampado.;;10.0;;2000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;3;54121700;Productos para relojería, joyería y gemas / Gemas / Perlas;54121702;Perlas naturales;50 mostacilla de bisutería, bolsa de 50 gramos variado colores.;;50.0;;2800.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;4;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151701;Hilo de lana;10 set ( 5 lanas de colores surtidos 50 gramos) NP: lana de origen chileno contiene 5 ovillo de diferentes colores , a surtir en cada set: rojo/azul/verde/amarillo/azul/blanco/ o negro, cada ovillo tiene entre 8 a 10 gramos;;10.0;;3000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;5;60101100;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Materiales electrónicos de aprendizaje;60101103;Globos terráqueos electrónicos;1 bolsa de globos latex tono pastel 25 cm;;1.0;;3000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;6;85141600;Salud, servicios sanitarios y alimentación / Medicina alternativa y holística / Tratamientos con hierbas;85141601;Hierbas medicinales y servicios de herbolarios;10 hierbas medicinales secas para infusión ( surtida);;10.0;;3800.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;7;10151600;Artículos para plantas y animales / Semillas, bulbos y almácigos / Semillas de cereales;10151601;Semillas de trigo;6 kilos de trigo grano entero.;;6.0;;4000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;8;11161800;Productos derivados de minerales, plantas y animales / Tejidos y materiales de cuero / Tejidos sintéticos;11161803;Telas sintéticas tejidas de dobby;tela crea cruda  100% algodón, 1,60 metros de ancho;;4.0;;5000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;9;60122000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Equipo y accesorios de tejido, pespunteado y cosido;60122003;Agujas de coser a mano;set de aguja auto enhebrado.;;4.0;;5000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-534-AG24;10;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121618;Tijeras;"4 tijeras para costura metal 10.8""";;4.0;;10000.0;0.0;0.0
