CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7327;Hospital Purranque;1057534-294-AG24;1;41104200;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Equipo y suministros de purificación de agua para laboratorio;41104201;Reactivos para depuración del agua;Hidrosal: sal seleccionada TIPO MAÍZ, Granulometría 3 a 8 mm. Formato sacos 25 kg. ADJUNTAR FICHA TÉCNICA E INCLUIR PRODUCTO;;40.0;;7375.0;0.0;0.0
7327;Hospital Purranque;1057534-227-SE24;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271715;Conectores o tubos de oxígeno médico;Adaptador plástico para oxigeno (NIPLE). ADJUNTAR FICHA TÉCNICA;Adaptador plástico para oxigeno NIPLE.marca globalhealtcare;20.0;;300.0;0.0;6000.0
7327;Hospital Purranque;1057534-297-CM24;1;0;;0;ESTACIÓN DE SERVICIO DIESEL REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1944435) ESTACIÓN DE SERVICIO DIESEL REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1944435) ESTACIÓN DE SERVICIO DIESEL REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $37;1.0;;3000000.0;0.0;3000000.0
7327;Hospital Purranque;1057534-325-SE24;1;83101600;Servicios básicos y de información pública / Servicios básicos / Servicios públicos de suministro de petróleo y gas;83101602;Suministro de petróleo;PETROLEO IFO 080 INSTALACIÓN 212385  Despacho viernes 29-03-2024 en horario hábil;;9000.0;;955.0;0.0;8595000.0
7327;Hospital Purranque;1057534-188-SE24;1;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;42312201;Sutura;VICRYL 3/0 C/AGUJA 37MM. ADJUNTAR FICHA TÉCNICA;C0068050N1	NOVOSYN VIOLET 30 2 70CM HR37 MRCP	CAJAX36;72.0;;1755.0;0.0;126360.0
7327;Hospital Purranque;1057534-188-SE24;2;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;42312201;Sutura;SUTURA ADHESIVA DE HISTOACRYL 0,5ML. ADJUNTAR FICHA TÉCNICA;1050052	HISTOACRYL AZUL 0.5ML X 5 TUBOS	 CAJAX5;20.0;;13900.0;0.0;278000.0
7327;Hospital Purranque;1057534-239-CC24;1;42281700;Equipamiento y suministros médicos / Productos para la esterilización médica / Soluciones y equipo de limpieza pre-esterilización;42281703;Equipos para el cuidado de los instrumentos;Mantencion Preventiva equipos críticos 4 monitores desfibrilador, 5 DEA y 33 monitores de signos vitales correspondiente al mes de marzo.;;42.0;;21000.0;0.0;882000.0
7327;Hospital Purranque;1057534-292-AG24;1;42152400;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Materiales dentales;42152410;Materiales de impresión alginatos dentales;Se requiere la compra de Alginato de fraguado rápido de 1Kg.  INCLUIR DESPACHO Y ADJUNTAR FICHA TÉCNICA.;;20.0;;3850.0;0.0;0.0
7327;Hospital Purranque;1057534-290-AG24;1;51191900;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;51191905;Suplementos vitamínicos;Se requiere la compra de formula en polvo base almidón igual o similar a Nessucar x 450 gr., se debe adjuntar ficha técnica e incluir despacho;;12.0;;3990.0;0.0;0.0
7327;Hospital Purranque;1057534-290-AG24;2;51191900;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;51191905;Suplementos vitamínicos;Se requiere la compra de Enterex espesante para líquidos 227 g., se debe adjuntar ficha técnica e incluir despacho;;36.0;;5990.0;0.0;0.0
