CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1238663;Hospital Pü Mulen de Quilacahuín;1057533-388-CC24;1;11121700;Productos derivados de minerales, plantas y animales / Productos no comestibles de origen vegetal / Subproductos de silvicultura;11121702;Astillas de madera;CHIPS PARA CALDERA MES DE SEPTIEMBRE   MT3;;135.0;;25030.0;0.0;3379050.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-372-CC24;1;46191600;Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos para combatir incendios;46191601;Extintores;INSPECCIONJ DE extintores JULIO 2024;;1.0;;36800.0;0.0;36800.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;1;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;DILUYENTE 1475003    20 LT  DILUYENTE;;1.0;;120000.0;0.0;120000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;2;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;SOLUPLASTIN 1705001    10X2 ml;;1.0;;147000.0;0.0;147000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;3;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;GLICEMIA AA LIQUIDA  1009617   6 X 60 ml;;1.0;;160000.0;0.0;160000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;4;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;MICROALBUMINURIA  AA 1009656  1X50+1X10 ml;;1.0;;230000.0;0.0;230000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;5;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;TRIGLICERIDO AA LIQUIDO 1009632  4X60;;1.0;;312000.0;0.0;312000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;6;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;ACIDO URICO AA LIQUIDO 1009635     3X60+3X15;;1.0;;195000.0;0.0;195000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;7;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;CREATININA CIN.LIQUIDA 1009611  4X60+3X20;;1.0;;220000.0;0.0;220000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-369-CC24;8;41116100;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas;41116105;Reactivos o soluciones químicos;CINTAS ORINA DIRUI H 10 9320115;;4.0;;28000.0;0.0;112000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-376-CC24;1;82121500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Servicios de impresión y reproducción / Impresión;82121507;Impresión de papelería o formularios comerciales;ARRIENDO IMPRESORAS MES DE JULIO;;19996.0;;27.74;0.0;554689.0399999999
