CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7287;Hospital Puerto Octay;2059-423-AG25;1;72102700;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios de revestimiento o pavimentación de suelos;72102703;Servicios de limpieza de suelos;Mantención de áreas verdes del hospital y casa administrativa, contempla corte de pasto, desmalezado, y retiro de desechos naturales. Se consideran 1800 metros cuadrados de corte de pasto aproximado y 200 metros cuadrados de mantención de naturaleza, además de poda de arbustos bajos u desmalezado químico en zonas periféricas. Para buen mantenimiento se las áreas verdes se solicitan 2 visitas.;;12.0;;270000.0;0.0;0.0
7287;Hospital Puerto Octay;2059-20-CC26;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Marzo 2025;;1.0;;484000.0;0.0;484000.0
7287;Hospital Puerto Octay;2059-20-CC26;2;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Abril 2025;;1.0;;546000.0;0.0;546000.0
7287;Hospital Puerto Octay;2059-20-CC26;3;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Mayo 2025;;1.0;;435000.0;0.0;435000.0
7287;Hospital Puerto Octay;2059-20-CC26;4;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Febrero 2025;;1.0;;621000.0;0.0;621000.0
7287;Hospital Puerto Octay;2059-20-CC26;5;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Enero 2025;;1.0;;340000.0;0.0;340000.0
7287;Hospital Puerto Octay;2059-20-CC26;6;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Diciembre 2024;;1.0;;427000.0;0.0;427000.0
7287;Hospital Puerto Octay;2059-34-CC26;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;MANTENCIÓN PREVENTIVA SERVICIO DE LOS 420.000 KM. EN AMBULANCIA FORD TRANSIT, PPU: KX.SL-75 DE DOTACIÓN DEL HOSPITAL PUERTO OCTAY // PRESUPUESTO N°63 // 22.06.002.001;MANTENCIÓN PREVENTIVA SERVICIO DE LOS 420.000 KM. EN AMBULANCIA FORD TRANSIT, PPU: KX.SL-75 DE DOTACIÓN DEL HOSPITAL PUERTO OCTAY // PRESUPUESTO N°63 // 22.06.002.001;1.0;;701991.0;0.0;701991.0
7287;Hospital Puerto Octay;2059-435-AG25;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;Se requiere arrendar camioneta doble cabina sin conductor, como referencias modelos similares a Chevrolet Dmax, Chevrolet colorado, Nissan NP300, Chevrolet hilux, etc. Para el transporte de personal y labores de estafeta del Hospital. El vehículo requerido deberá ser de propiedad del oferente, no se aceptan vehículos en comodato o subarriendo, 2022 en adelante, no podrá superar los 100.000 km, cumplir con las características adjuntas y documentos al día.;;6.0;;731092.0;0.0;0.0
7287;Hospital Puerto Octay;2059-11-CC26;1;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141904;Oxígeno O;Flete por CILINDROS;;2.0;;8849.0;0.0;17698.0
7287;Hospital Puerto Octay;2059-11-CC26;2;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141904;Oxígeno O;recarga CILINDROS DE 10 m3 OXÍGENO;;2.0;;33840.0;0.0;67680.0
7287;Hospital Puerto Octay;2059-32-CC26;1;43212100;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Impresoras;43212105;Impresoras de láser;Arriendo impresoras multifuncionales para el Hospital de Puerto  Octay.;NOVIEMBRE;23053.0;;27.28;0.0;628885.8400000001
7287;Hospital Puerto Octay;2059-42-CC26;1;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141904;Oxígeno O;Arriendo de cilindros Oxigeno;;1485.0;;300.0;0.0;445500.0
