CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7327;Hospital Purranque;1057534-1076-AG24;1;24111500;Equipamiento para manejo y estiba de materiales / Recipientes para almacenamiento / Bolsas;24111502;Bolsas de papel;Bolsa de papel 1/4 lt. ADJUNTAR FICHA TÉCNICA E INCLUIR DESPACHO;;12000.0;;8.0;0.0;0.0
7327;Hospital Purranque;1057534-1012-AG24;1;46181500;Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad y protección personal / Ropa protectora de seguridad contra materias peligrosas;46181504;Guantes protectores;Guantes de PVC, impermeables, resistentes a cortes y punciones, Registro ISP. ADJUNTAR FICHA TÉCNICA E INCLUIR DESPACHO;;20.0;;1990.0;0.0;0.0
7327;Hospital Purranque;1057534-1012-AG24;2;53111600;Ropa, maletas y productos de aseo personal / Calzado / Zapatos;53111601;Zapatos de hombre;Zapatos de seguridad dieléctrico N°43. ADJUNTAR FICHA TÉCNICA E INCLUIR DESPACHO;;1.0;;39990.0;0.0;0.0
7327;Hospital Purranque;1057534-1075-AG24;1;47131700;Equipos y suministros de limpieza / Suministros de limpieza / Suministros para aseo;47131705;Accesorios para urinarios o aseos;Riñones desechables no estériles. ADJUNTAR FICHA TÉCNICA E INCLUIR DESPACHO;;1000.0;;100.0;0.0;0.0
7327;Hospital Purranque;1057534-1064-SE24;1;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;AZÚCAR GRANULADA SIMILAR A IANSA;;2.0;;1490.0;0.0;2980.0
7327;Hospital Purranque;1057534-1064-SE24;2;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;ENDULZANTE STEVIA 270 ML STEVIA;;1.0;;3276.0;0.0;3276.0
7327;Hospital Purranque;1057534-1064-SE24;3;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;CAFE INSTANTÁNEO 170 GRS SIMILAR A NESCAFE;;2.0;;5390.0;0.0;10780.0
7327;Hospital Purranque;1057534-1064-SE24;4;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;TÉ BOLSITAS CAJA 100 UNDS;;1.0;;2990.0;0.0;2990.0
7327;Hospital Purranque;1057534-1064-SE24;5;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;TE BOLSITAS HIERBAS CAJA 100 UDS;;1.0;;7349.0;0.0;7349.0
7327;Hospital Purranque;1057534-1064-SE24;6;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;MERMELADA DIET 0% AZÚCAR AÑADIDA 200 GRS;;25.0;;1316.0;0.0;32900.0
7327;Hospital Purranque;1057534-1064-SE24;7;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;PAN DE MOLDE 600 GRS;;14.0;;2790.0;0.0;39060.0
7327;Hospital Purranque;1057534-1064-SE24;8;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;YOGURT SIN AZÚCAR 155 GRS;;48.0;;476.0;0.0;22848.0
7327;Hospital Purranque;1057534-1064-SE24;9;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;QUESILLO SIN SAL 320 GRS;;4.0;;1290.0;0.0;5160.0
7327;Hospital Purranque;1057534-1064-SE24;10;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;BIDON DE AGUA 6.5 LT;;1.0;;2350.0;0.0;2350.0
7327;Hospital Purranque;1057534-1064-SE24;11;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;LECHE SEMIDESCREMADA INDIVIDUAL;;48.0;;590.0;0.0;28320.0
7327;Hospital Purranque;1057534-1090-SE24;1;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;CAFÉ INSTANTANEO 170 GRS SIMILAR A NESCAFE;;1.0;;5390.0;0.0;5390.0
7327;Hospital Purranque;1057534-1090-SE24;2;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;MERMELADA DIET 0% AZÚCAR AÑADIDA 200 GRS;;25.0;;1316.0;0.0;32900.0
7327;Hospital Purranque;1057534-1090-SE24;3;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;PAN DE MOLDE 600 GRS;;14.0;;2790.0;0.0;39060.0
7327;Hospital Purranque;1057534-1090-SE24;4;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;YOGURT SIN AZÚCAR 155 GRS;;48.0;;476.0;0.0;22848.0
7327;Hospital Purranque;1057534-1090-SE24;5;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;QUESILLO SIN SAL 320 GRS;;4.0;;1290.0;0.0;5160.0
7327;Hospital Purranque;1057534-1090-SE24;6;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;LECHE INDIVIDUAL SEMIDESCREMADA;;48.0;;590.0;0.0;28320.0
7327;Hospital Purranque;1057534-1072-AG24;1;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111507;Papel para fotocopiadora o impresora;Papel fotocopia tamaño carta. ADJUNTAR FICHA TÉCNICA E INCLUIR DESPACHO;;200.0;;2865.0;0.0;0.0
7327;Hospital Purranque;1057534-1108-SE24;1;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Morrón Rojo;;6.0;;1500.0;0.0;9000.0
7327;Hospital Purranque;1057534-1108-SE24;2;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Morrón Amarillo;;6.0;;1500.0;0.0;9000.0
7327;Hospital Purranque;1057534-1108-SE24;3;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Morrón Verde;;6.0;;1500.0;0.0;9000.0
7327;Hospital Purranque;1057534-1108-SE24;4;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Cilantro;;3.0;;900.0;0.0;2700.0
7327;Hospital Purranque;1057534-1108-SE24;5;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Cibulette;;3.0;;1000.0;0.0;3000.0
7327;Hospital Purranque;1057534-1108-SE24;6;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Paltas;;3.0;;7000.0;0.0;21000.0
7327;Hospital Purranque;1057534-1108-SE24;7;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Lechuga crespa;;2.0;;2000.0;0.0;4000.0
7327;Hospital Purranque;1057534-1108-SE24;8;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Tomates;;2.0;;2200.0;0.0;4400.0
7327;Hospital Purranque;1057534-1108-SE24;9;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Limones;;4.0;;1000.0;0.0;4000.0
7327;Hospital Purranque;1057534-1108-SE24;10;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Tomate cherry;;1.0;;4000.0;0.0;4000.0
7327;Hospital Purranque;1057534-1108-SE24;11;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Ajo;;5.0;;300.0;0.0;1500.0
7327;Hospital Purranque;1057534-1108-SE24;12;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Cebolla Morada;;1.0;;2000.0;0.0;2000.0
7327;Hospital Purranque;1057534-1108-SE24;13;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Naranja;;1.0;;1800.0;0.0;1800.0
7327;Hospital Purranque;1057534-1108-SE24;14;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Mandarina;;4.0;;2300.0;0.0;9200.0
7327;Hospital Purranque;1057534-1108-SE24;15;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Pomelo;;1.0;;2000.0;0.0;2000.0
7327;Hospital Purranque;1057534-1108-SE24;16;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Kiwi;;4.0;;2800.0;0.0;11200.0
7327;Hospital Purranque;1057534-1068-SE24;1;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;MANZANAS;;18.0;;2350.0;0.0;42300.0
