CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057532-231-AG26;1;26111700;Maquinaria para generación y distribución de energía / Transmisión de energía eléctrica, mecánica y cinética / Baterías, pilas y accesorios;26111702;Pilas alcalinas;4 Baterías alcalinas 9V;4 Baterías alcalinas 9V;4.0;;3017.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-231-AG26;2;26111700;Maquinaria para generación y distribución de energía / Transmisión de energía eléctrica, mecánica y cinética / Baterías, pilas y accesorios;26111702;Pilas alcalinas;6 Pilas de botón de litio  CR2032 (3V);6 Pilas de botón de litio  CR2032 (3V);6.0;;1417.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-269-AG26;1;53101500;Ropa, maletas y productos de aseo personal / Ropa / Pantalones sport, de vestir y shorts;53101502;Pantalones y short para hombre;PANTALONES DE COCINA COLOR BLANCO. COTIZACIÓN DEBE INDICAR DETALLES SOLICITADOS EN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;PANTALONES DE COCINA COLOR BLANCO, POPLIN, MARCA MARITEX, DESDE LA TALLA S A LA 3XL/PLAZO DE ENTREGA 15 DÍAS HÁBILES;51.0;;5500.0;0.0;0.0
7296;Servicio de Salud Osorno;1057922-9-AG26;1;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;42192210;Sillas de ruedas;SET SILLAS DE RUEDAS  PLAZO DE ENTREGA: 5 DÍAS  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;SET SILLAS DE RUEDAS  02 SILLA DE RUEDA PREMIUM 2.0  01 SILLA DE RUEDAS BARIATRICA  01 SILLA DE RUEDAS INFANTIL ALUMINIO  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1.0;;737930.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-186-AG26;1;52151500;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos desechables;52151504;Tazas o vasos desechables domésticos;Vasos térmicos de cartón/para café 8 onzas/350 cc;;1000.0;;36.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-186-AG26;2;52151600;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos;52151617;Cucharas de madera de uso doméstico;Cucharas para café de madera;;1000.0;;24.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-186-AG26;3;52121600;Muebles, accesorios, electrodomésticos y productos electrónicos / Ropa de cama, mantelerías, paños de cocina y toallas / Mantelerías de cocina, de mesa y accesorios;52121602;Servilletas;Servilletas pack de 100 ud;;10.0;;800.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-186-AG26;4;52152000;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Platos, utensilios para servir y recipientes para almacenar;52152015;Plato para pastel con cubierta de uso doméstico;Platos de cartón desechables 18 cm;;20.0;;60.0;0.0;0.0
7296;Servicio de Salud Osorno;1057922-3-SE26;1;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;42192207;Camillas de paciente o accesorios de camilla;CAMILLA DE EXAMEN  SEGUN ESPECIFICACIONES TÉCNICAS ADJUNTAS;CAMILLA DE EXAMEN   MARCA/MODELO: SAIKANG / X09  PLAZO DE ENTREGA: 5 DÍAS CORRIDOS  GARANTÍA TÉCNICA: 12 MESES;4.0;;350000.0;0.0;1400000.0
7296;Servicio de Salud Osorno;1057922-3-SE26;2;24101600;Equipamiento para manejo y estiba de materiales / Maquinaria para manejo de materiales / Equipo de elevación;24101626;Escaleras mecánicas o pasillos mecánicos;ESCABEL  SEGUN ESPECIFICACIONES TÉCNICAS ADJUNTAS;ESCABEL   MARCA/MODELO:PTM  PLAZO DE ENTREGA: 5 DÍAS CORRIDOS  GARANTÍA TÉCNICA: 12 MESES;5.0;;34167.0;0.0;170835.0
