CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7470;Hospital Río Negro;1057531-176-CC26;1;42281500;Equipamiento y suministros médicos / Productos para la esterilización médica / Equipos y accesorios de esterilizadores y autoclaves;42281508;Esterilizadores o autoclaves de vapor;Línea 3. Mantención Preventiva Plantas tratamiento de Agua  Ítem Presupuestario:   22.06.005.001  MAYO 2026;Línea 3. Mantención Preventiva Plantas tratamiento de Agua  Ítem Presupuestario:   22.06.005.001  MAYO 2026;1.0;;1300000.0;0.0;1300000.0
7470;Hospital Río Negro;1057531-148-AG26;1;42152400;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Materiales dentales;42152443;Cementos de óxido de zinc de y sin eugenol;Cemento de VI de autocurado para cementación, tipo Ketac Cem 30g/12 mL . Con fecha de vencimiento mayor a 18 meses;;2.0;;48072.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;2;42151900;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Equipo y suministros para higiene dental y cuidado preventivo;42151905;Geles o fluoruro de enjuagues;Fluoruro diamino de Plata 38%  Frasco de 5 mL, fecha de vencimiento mayor a 18 meses;;2.0;;50900.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;3;42151500;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Suministros y equipos de odontología cosmética;42151504;Barniz dental;Barniz de fluoruro de sodio 5% 22.600 ppm tipo Duraphat. Pomo de 10 mL, fecha de vencimiento mayor a 18 meses;;4.0;;35800.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;4;42152500;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Suministros dentales generales;42152508;Jeringas dentales, agujas o jeringas con agujas;Jeringa Carpule con Aspiracion y Argolla;;5.0;;5490.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;5;42151500;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Suministros y equipos de odontología cosmética;42151504;Barniz dental;Formocresol, uso dental, fecha de vencimiento mayor a 18 meses;;1.0;;3601.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;6;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151664;Discos cortadores o separadores dentales;Disco soflex de cartón grano grueso 9.5mm negro 4850 C, bolsa de 30 unidades;;7.0;;13675.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;7;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151664;Discos cortadores o separadores dentales;Disco soflex de cartón grano grueso 12.7mm (negro), 4851C, bolsa de 30 unidades;;4.0;;13675.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;8;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;42151640;Pinzas dentales;Accesorios de Ortodoncia 3M, Pinza para retirar bandas punta larga, Unidad;;1.0;;1.0;0.0;0.0
7470;Hospital Río Negro;1057531-148-AG26;9;51142900;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Fármacos anestésicos, complementos relacionados y analépticos;51142918;Articaína;Anestesia Articaína 4% Caja de 50 cartuchos vidrio para jeringa carpule.;;10.0;;60200.0;0.0;0.0
