CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7327;Hospital Purranque;1057534-1522-SE25;1;41104200;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Equipo y suministros de purificación de agua para laboratorio;41104206;Sistemas de agua ultra pura;Mantencion sistema de agua potable Hospital Purranque y centro de dialisis. De acuerdo a bases adjuntas.;según lo solicitado en la licitacion;1.0;;9063401.0;0.0;9063401.0
7327;Hospital Purranque;1057534-1568-TD25;1;42293200;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de mioma;42293201;Tornillos quirúrgicos de mioma;Tornillo cortical peq. frag. bloqueado 3.5x75mm;;7.0;;35000.0;0.0;0.0
7327;Hospital Purranque;1057534-1568-TD25;2;42293200;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de mioma;42293201;Tornillos quirúrgicos de mioma;Tornillo cortical peq. frag. bajo perfil 3.5 x 55mm;;1.0;;49000.0;0.0;0.0
7327;Hospital Purranque;1057534-1568-TD25;3;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;42312206;Agujas de sutura;Aguja guia punta bayoneta 16mm x 6in;;2.0;;33000.0;0.0;0.0
7327;Hospital Purranque;1057534-1568-TD25;4;42293200;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de mioma;42293201;Tornillos quirúrgicos de mioma;Tornillo multidireccional peq. frag. 3.5x60mm;;2.0;;80000.0;0.0;0.0
7327;Hospital Purranque;1057534-1568-TD25;5;42293200;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de mioma;42293201;Tornillos quirúrgicos de mioma;Tornillo esponjoso bloqueado peq. frag.4x75mm;;1.0;;47000.0;0.0;0.0
7327;Hospital Purranque;1057534-1568-TD25;6;42312100;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Suministros de ostomía y productos no quirúrgicos de drenaje de heridas;42312109;Placas para bolsas de Ostomía;Placa bloqueada tibia proximal 3 orif. std izq.;;1.0;;1300000.0;0.0;0.0
7327;Hospital Purranque;1057534-1631-CC25;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;recarga CILINDROS DE 10 m3 OXÍGENO;;36.0;;33840.0;0.0;1218240.0
7327;Hospital Purranque;1057534-1631-CC25;2;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;recarga CILINDROS DE 0,4 m3 OXÍGENO;;4.0;;3384.0;0.0;13536.0
7327;Hospital Purranque;1057534-1631-CC25;3;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;recarga CILINDROS DE 0,7 m3 OXÍGENO;;3.0;;3384.0;0.0;10152.0
7327;Hospital Purranque;1057534-1631-CC25;4;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Flete por CILINDROS;;43.0;;8849.0;0.0;380507.0
7327;Hospital Purranque;1057534-1592-SE25;1;42203900;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Productos para controlar y detectar radiación médica;42203901;Dosímetros de radiación médica;Un dosímetro de transporte.;;1.0;;1.0;0.0;-1.0
7327;Hospital Purranque;1057534-1592-SE25;2;42203900;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Productos para controlar y detectar radiación médica;42203901;Dosímetros de radiación médica;Un dosímetro ambiental;;1.0;;12000.0;0.0;12000.0
7327;Hospital Purranque;1057534-1592-SE25;3;42203900;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Productos para controlar y detectar radiación médica;42203901;Dosímetros de radiación médica;N°	Nombre	Apellido Paterno	Apellido Materno	RUT  1	EVELYN	BELMAR	CARRION	        18.753.457-7  2	TECSIA	GÓMEZ 	ABURTO	        17.213.237-5  3	HECTOR	ASTUDILLO	SALAS	6.900.422-9  4	MANUEL HERNANDEZ YANTANI          21.185.321-2  5	DORIS 	HERRERA	RONDANELLI	16.240.955-7  6	CARMEN	ÁLVAREZ	PAREDES	18.334.180-4  7	VALERIA	SANCHEZ	SOTO	18.016.936-9  8	VIVIANA	ESPAÑA	MALDONADO	15.884.085-5  9	ISADITH	SUÁREZ	MUÑOZ	25.967.201-5  10	ALBERTO	CRIOLLO	BALLESTEROS	25.585.743-6  11	ROCIO	AGÜERO	AVENDAÑO	16.830.986-4  12	VALESKA	CARCAMO	CARRERA	16.240.667-1  13	HECTOR	RODRÍGUEZ	VIDAL	13.823.508-4  14	ABIGAIL	ROSAS 	QUINTUL	19.021.907-0  15	JAVIERA 	GONZÁLEZ	OCHOA	19.677.890-K  16	MELANIE 	QUINTANA 	SOTO 	17.891.850-8  17	PABLO 	MANCILLA 	ZURITA 	20.799.970-9  18	EDGAR	DEVAUD	JAUREGUIBERRY	10.900.221-6  19    KRISHNA 	HIDALGO 	VIGUERA	20.644.889-K  20   CATALINA 	SCHWEITZER	GATICA	18.173.993-2  21 DANIEL SALGADO MARTINEZ                15.723.319-K  22 MAURICIO ACUÑA RAMIREZ         18.855.966-2  23 NELSON CALBUN LETELIER         16.597.758-0;;23.0;;12000.0;0.0;276000.0
7327;Hospital Purranque;1057534-1521-AG25;1;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Mantención mango isquemia, marca VBM, modelo TOURNIQUET 9000. Completar anexos incluidos en bases adjuntas. Considerar todos los gastos en oferta;;1.0;;336134.0;0.0;0.0
7327;Hospital Purranque;1057534-1220-TD25;1;78141800;Servicios de transporte, almacenaje y correo / Operaciones de transporte / Servicios de terminales o estaciones de carga;78141803;Servicios de almacenaje de contenedores;Arriendo conteiner tipo bodega 40 pies M19482 periodo:  19-08-2025 al 18-09-2025  19-09-2025 al 18-10-2025  19-10-2025 al 18-11-2025  19-11-2025 al 18-12-2025;;4.0;;165000.0;0.0;0.0
7327;Hospital Purranque;1057534-1220-TD25;2;78141800;Servicios de transporte, almacenaje y correo / Operaciones de transporte / Servicios de terminales o estaciones de carga;78141803;Servicios de almacenaje de contenedores;Arriendo conteiner con aire acondicionado periodo:  17-08-2025 al 16-09-2025  17-09-2025 al 16-10-2025  17-10-2025 al 16-11-2025  17-11-2025 al 16-12-2025;;4.0;;100000.0;0.0;0.0
7327;Hospital Purranque;1057534-1220-TD25;3;78141800;Servicios de transporte, almacenaje y correo / Operaciones de transporte / Servicios de terminales o estaciones de carga;78141803;Servicios de almacenaje de contenedores;Arriendo conteiner tipo bodega 40 pies M15011 periodo:  16-08-2025 al 15-09-2025  16-09-2025 al 15-10-2025  16-10-2025 al 15-11-2025  16-11-2025 al 15-12-2025;;4.0;;265833.0;0.0;0.0
7327;Hospital Purranque;1057534-1220-TD25;4;78141800;Servicios de transporte, almacenaje y correo / Operaciones de transporte / Servicios de terminales o estaciones de carga;78141803;Servicios de almacenaje de contenedores;Arriendo conteiner tipo bodega 40 pies M19564 periodo:  11-08-2025 al 10-09-2025  11-09-2025 al 10-10-2025  11-10-2025 al 10-11-2025  11-011-2025 al 10-12-2025;;4.0;;165000.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;1;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Placa talonavicular 7 orificios larga, se debe adjuntar ficha tecnica;;1.0;;615000.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;2;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Tornillo bloqueado 2.7mm, 14mm longitud, cabeza estrellada titanio, se debe adjuntar ficha tecnica.;;3.0;;92440.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;3;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Tornillo bloqueado 3.5mm, 14mm longitud, cabeza estrellada titanio, se debe adjuntar ficha tecnica.;;3.0;;92440.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;4;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Tornillo cortical 3.5mm , 14mm longitud, cabeza estrellada titanio, se debe adjuntar ficha tecnica.;;1.0;;80560.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;5;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Aguja de kirschner, cebrada acero, diametro 1.1 mm x 100mm longitud, se debe adjuntar ficha tecnica.;;2.0;;12720.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;6;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Aguja de kirschner,acero, diametro 1.6 mm x 65mm longitud, se debe adjuntar ficha tecnica.;;1.0;;12720.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;7;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Tornillo canulado cabeza llana forma de bala 2.3mm x 10 mm;;1.0;;190790.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;8;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Tornillo canulado cabeza llana forma de bala 3.0mm x 12mm, se debe adjuntar ficha tecnica.;;1.0;;190790.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;9;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Aguja de kirschner, acero diametro 0.8mm x 120 mm longitud, se debe adjuntar ficha tecnica.;;1.0;;16430.0;0.0;0.0
7327;Hospital Purranque;1057534-1211-AG25;10;42242000;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos;42242003;Dispositivos de sujeción protésica o accesorios;Aguja de kirschner, acero diametro 1.1mm x 120 mm longitud, se debe adjuntar ficha tecnica.;;1.0;;16430.0;0.0;0.0
7327;Hospital Purranque;1057534-1635-SE25;1;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Manzanas;;22.0;;2465.0;0.0;54230.0
7327;Hospital Purranque;1057534-1635-SE25;2;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101634;Fruta fresca;Peras;;22.0;;2308.0;0.0;50776.0
