CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057532-568-CM26;1;0;;0;PASTA DE ODONTOLOGÍA CLINPRO BARNIZ DE FLÚOR 5% TRANSPARENTE SABOR A MENTA 100 UNIDADES;(2232664) PASTA DE ODONTOLOGÍA CLINPRO BARNIZ DE FLÚOR 5% TRANSPARENTE SABOR A MENTA 100 UNIDADES;(2232664) PASTA DE ODONTOLOGÍA CLINPRO BARNIZ DE FLÚOR 5% TRANSPARENTE SABOR A MENTA 100 UNIDADES , Región de los Lagos , Osorno, Av. Manuel Rodriguez N°759, Osorno;155.0;;73339.0;0.0;11367545.0
7296;Servicio de Salud Osorno;1057922-21-SE26;1;41101800;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Equipo de física de electrones y de estado sólido para laboratorio;41101802;Generadores de rayos X;RAYOS X OSTEOPULMONAR, marca Fujifilm, modelo FDR Smart X, garantía técnica 24 meses, 2 mantenciones preventivas anuales, Plazo de Entrega al 31.07.2026.;EQUIPO DE RAYOS FDR SMART X OSTEOPULMONAR FUJIFILM TIMED CHILE;1.0;;142800000.0;0.0;142800000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;03P90-25/ Cartridge para determinación de troponinas en sangre total, compatible con analizador POC (CTnI). 25 Test.;50.0;;17800.0;0.0;890000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;2;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;09P31-25/ Cartridge para determinación de pruebas bioquímicas y hematológicas básicas en sangre total, compatible con analizador POC (CHEM8+)// 25 Test.;50.0;;16800.0;0.0;840000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;3;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;03P85-25/ Cartridge para gasometría en sangre total, compatible con analizador POC (CG4+).//25 Test.;50.0;;9000.0;0.0;450000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;4;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;05P72-011/Controles de calidad nivel normal para pruebas bioquímicas y hematológicas básicas en sangre total, compatible con analizador POC. (tricontrol);1.0;;6000.0;0.0;6000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;5;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;05P73-011/ Controles de calidad nivel alto para pruebas bioquimicas y hematólogicas básicas en sangre total, compatible con analizador POC. (tricontrol);1.0;;6000.0;0.0;6000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;6;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;06P17-101/ Controles de calidad nivel normal para troponinas en sangre total, compatible con analizador POC. (CTnI);1.0;;14000.0;0.0;14000.0
7296;Servicio de Salud Osorno;1057532-427-SE26;7;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;INSUMOS PARA EXAMENES DE LABORATORIO TIPO POC, CON ARRIENDO DE EQUIPOS (HOSPITAL RIO NEGRO, HOSPITAL PUERTO OCTAY, HOSPITAL PU MULEN QUILACAHUIN, HOSPITAL FUKA SRUKA LAWENCHE KUNKO MAPU MO)//MES ABRIL;06P17-111/ Controles de calidad nivel alto para troponinas en sangre total, compatible con analizador POC. (CTnI);1.0;;14000.0;0.0;14000.0
7296;Servicio de Salud Osorno;1057532-501-AG26;1;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;plumones de pizarra color negro;PLUMON PIZARRA 70 NEGRO, ARTEL;40.0;;570.0;0.0;0.0
