CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057727-6-AG24;1;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;42251612;Pesas, accesorios o sets para rehabilitación o terapia;-26 Unidades de mancuernas de 1 kg (Un kilogramo).  Según Especificaciones Técnicas adjuntas.;-26 Unidades de mancuernas de 1 kg (Un kilogramo).  Según Especificaciones Técnicas adjuntas.;26.0;;2900.0;0.0;0.0
7296;Servicio de Salud Osorno;1057727-6-AG24;2;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;42251608;Bandas para ejercicios de resistencia, masilla o tubos para rehabilitación o terapia;-04 Kit de bandas para glúteos  4 kit de bandas elásticas de 3 Unidades cada kit, debe contener:   Color verde agua: Resistencia 18-32 lbs.  Color Rosado: Resistencia 30-50 lbs.  Color gris: Resistencia 45-70 lbs.  Tamaño: 76 cm*8 cm.  Según Especificaciones Técnicas adjuntas.;-04 Kit de bandas para glúteos  4 kit de bandas elásticas de 3 Unidades cada kit, debe contener:   Color verde agua: Resistencia 18-32 lbs.  Color Rosado: Resistencia 30-50 lbs.;4.0;;6723.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-1500-SE24;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;Convenio de Movilización Funcionarios Unidad Salud Mental a Domicilio NEWEN. Viajes Urbanos. Agosto 2024;Convenio de Movilización Funcionarios Unidad Salud Mental a Domicilio NEWEN. Viajes Urbanos. Agosto 2024;21.0;;72000.0;0.0;1512000.0
7296;Servicio de Salud Osorno;1077241-68-AG24;1;42171700;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Mantas médicas para urgencia;42171702;Mantas de primeros auxilios;100 MANTA TÉRMICA DE EMERGENCIA - PROTECCIÓN ISOTÉRMICA QUE MANTIENE EL CALOR CORPORAL;100 MANTA TÉRMICA DE EMERGENCIA - PROTECCIÓN ISOTÉRMICA QUE MANTIENE EL CALOR CORPORAL;100.0;;800.0;0.0;0.0
7296;Servicio de Salud Osorno;1057727-21-AG24;1;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151701;Hilo de lana;Lana Flower 293 Ballenita. (Adjuntar cotización formal de lo ofertado);Lana Flowers 293 Ballenita;5.0;;19000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057727-21-AG24;2;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151701;Hilo de lana;Lana Alpaca Cake Orquidia 100 gm. (Adjuntar cotización formal de lo ofertado);Alpaca Cake Orquidea 100 Grs;10.0;;6900.0;0.0;0.0
7296;Servicio de Salud Osorno;1057727-21-AG24;3;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151701;Hilo de lana;Lana Camelia Cake Orquidia 120gm. Surtido de colores. (Adjuntar cotización formal de lo ofertado);Lana Camelia Cake 120 Grs Orquídea colores surtidos;28.0;;3900.0;0.0;0.0
7296;Servicio de Salud Osorno;1057727-21-AG24;4;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151701;Hilo de lana;Palillo de tejer circular 180 cm. 5 mm. (Adjuntar cotización formal de lo ofertado);Palillo Circular De Bambú 5.0mm Circular Knitting Needles 80 cms;20.0;;2000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057727-21-AG24;5;11151700;Productos derivados de minerales, plantas y animales / Fibra, hilos e hilados / Hilos;11151701;Hilo de lana;Set completo de crochet y accesorios 85 piezas. (Adjuntar cotización formal de lo ofertado);Herramientas Para Tejer Al Crochet, 86 Pieza Ganchillos Kit;4.0;;15900.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-1498-SE24;1;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131607;Servicios de distribución de alimentos;Desayunos / Mes de Agosto 2024;“SERVICIO DE ALIMENTACIÓN PARA USUARIOS CDR ADULTO MAYOR KÜMELEN 2024”;318.0;;2100.0;0.0;667800.0
7296;Servicio de Salud Osorno;1057532-1498-SE24;2;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131607;Servicios de distribución de alimentos;Almuerzos / Mes de Agosto 2024;“SERVICIO DE ALIMENTACIÓN PARA USUARIOS CDR ADULTO MAYOR KÜMELEN 2024”;534.0;;3782.0;0.0;2019588.0
7296;Servicio de Salud Osorno;1057532-1481-CM24;1;0;;0;GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 45 KG X REGIÓN;(1944991) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 45 KG X REGIÓN;(1944991) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 45 KG X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;10.0;;43591.0;0.0;435910.0
7296;Servicio de Salud Osorno;1057532-1481-CM24;2;0;;0;GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 15 KG X REGIÓN;(1944974) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 15 KG X REGIÓN;(1944974) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 15 KG X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;4.0;;12739.0;0.0;50956.0
7296;Servicio de Salud Osorno;1057532-1481-CM24;3;0;;0;GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 11 KG X REGIÓN;(1944957) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 11 KG X REGIÓN;(1944957) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 11 KG X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;4.0;;10804.0;0.0;43216.0
7296;Servicio de Salud Osorno;1057532-1481-CM24;4;0;;0;GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 5 KG X REGIÓN;(1944940) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 5 KG X REGIÓN;(1944940) GAS LICUADO CILINDRO MEDIANTE VALE DE RECARGA 5 KG X REGIÓN , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;1.0;;5676.0;0.0;5676.0
