CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057532-553-SE24;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MATRICULA;CONTRATACION SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2024  DSSO.;2.0;;350000.0;0.0;700000.0
7296;Servicio de Salud Osorno;1057532-553-SE24;2;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MENSUALIDAD;CONTRATACION SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2024;15.0;;380000.0;0.0;5700000.0
7296;Servicio de Salud Osorno;1057532-289-AG24;1;30201600;Artículos para estructuras, obras y construcciones / Estructuras prefabricadas / Construcciones residenciales prefabricadas;30201601;Casas;Arriendo de Caseta para turno de Guardias de Seguridad desde el 01 de Marzo al 31 de Mayo;Se oferta el servicio de arriendo por un periodo de 3 meses de una caseta de Guardia, requeridos para resguardar Obra Modulo de Construcción Acelerada del Hospital de Puerto Octay. desde el 01 de marzo al 31 de mayo de 2024;3.0;;130000.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-639-SE24;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Protector cutáneo en spray. Botella de 28 ml;5036 ASKINA® BARRIER FILM 28 ML SPRAY BOTTLE	CAJA X 12 UNIDA;300.0;;5980.0;0.0;1794000.0
7296;Servicio de Salud Osorno;1057532-558-AG24;1;31201600;Artículos de fabricación y producción / Cintas adhesivas y selladores / Adhesivos y selladores;31201603;Gomas;pegamento Stick fix de 21 grs.;;12.0;;410.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-558-AG24;2;14111600;Productos de papel / Productos de papel / Papel fantasía;14111610;Cartulina;Block de dibujo de 20 hojas blancas de 26,5 x 37,2 cm.;;10.0;;699.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-558-AG24;3;14111600;Productos de papel / Productos de papel / Papel fantasía;14111610;Cartulina;Estuche de cartulina de colores surtidos , 16 diseños de 26x36 cm.;;10.0;;841.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-558-AG24;4;14111600;Productos de papel / Productos de papel / Papel fantasía;14111610;Cartulina;Estuche de papel entretenido surtido 16 diseños de 26x36 cm.;;10.0;;1298.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-558-AG24;5;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121624;Tijeras;Tijeras punta roma de  16 a 18  cms. aprox. (para adulto);;12.0;;1321.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-558-AG24;6;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111507;Papel para fotocopiadora o impresora;papel para fotocopiadora tamaño carta ( resma de 500 hojas);;2.0;;3352.0;0.0;0.0
