CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1238663;Hospital Pü Mulen de Quilacahuín;1057533-110-CC24;1;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141904;Oxígeno O;Arriendo de cilindros MES DE FEBRERO;;928.0;;239.0;0.0;221792.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-73-CC24;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;MANTENCION CORRECTIVA AMBULANCIA DODGE RAM 2500, PPU: HV.HS-89  OT 23386;;1.0;;209230.0;0.0;209230.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-127-AG24;1;39121300;Artículos eléctricos y de iluminación / Equipamiento y artículos eléctricos / Cajas y accesorios eléctricos;39121311;Accesorios eléctricos;FACTURAR DE ACUERDO A COTIZACION N° 0156  POR ITEM Y PRECIO UNITARIO DE PRODUCTO;FACTURAR DE ACUERDO A COTIZACION N° 0156  POR ITEM Y PRECIO UNITARIO;1.0;;300000.0;0.0;0.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-150-CC24;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS,  MES DE FEBRERO;;1.0;;3860000.0;0.0;3860000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-111-CC24;1;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Mantención Correctiva Autoclave Melag Vacuklav 24BL+, Cotización 43.643;;1.0;;108794.117;0.0;108794.117
1238663;Hospital Pü Mulen de Quilacahuín;1057533-118-CC24;1;72101500;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios de apoyo para la construcción;72101506;Servicios de mantenimiento de ascensores;Mantenimiento Preventivo 01 Ascensor montacamillas marca FUJIYIDA capacidad 1600kg, 2 paradas;;1.0;;115000.0;0.0;115000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-118-CC24;2;72101500;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios de apoyo para la construcción;72101506;Servicios de mantenimiento de ascensores;Mantenimiento Preventivo 01 Ascensor montacamillas marca FUJIYIDA capacidad 1600kg, 3 paradas;;1.0;;115000.0;0.0;115000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-157-SE24;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos o servicios programados;APOYO FURGÓN, MES DE MARZO RECORRIDO HABITUAL;;20.0;;40000.0;0.0;800000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-157-SE24;2;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;APOYO FURGÓN, MES DE MARZO RECORRIDO EXTRAORDINARIO;;42.0;;40000.0;0.0;1680000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-102-CC24;1;72102200;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios eléctricos;72102201;Instalación o servicio de sistemas de energía eléc;Mantención Preventiva (2 Monitores Desfibrilador, 4 DEA y 18 Monitores signos vitales), Marzo 2024  Cantidad:                      24  Precio unitario:            $21.000;;1.0;;504000.0;0.0;504000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-160-CM24;1;0;;0;ESTACIÓN DE SERVICIO DIESEL REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1944435) ESTACIÓN DE SERVICIO DIESEL REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1944435) ESTACIÓN DE SERVICIO DIESEL REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $50;1.0;;2494902.0;0.0;2494902.0
