CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7287;Hospital Puerto Octay;2059-287-AG24;1;41111900;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y equipos de grabación y registro;41111905;Sondas de medida;SONDA NELATON 4FR;;24.0;;313.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;2;41104100;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Contenedores para especímenes de laboratorio;41104112;Contenedores de recogida de orina;BOLSA RECOLECTORA DE OINA DE 100 ML  DESECHABLE PEDIATRICA ESTERIL;;50.0;;370.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;3;42221500;Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Accesorios, catéteres y cánulas intravenosas y arteriales;42221512;Cánulas o accesorios para catéteres intravenosos o arteriales;CANULA MAYO N°3 SIZE 90 MM DESECHABLE;;25.0;;636.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;4;42241600;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Equipos, piezas y accesorios para enyesado;42241601;Carros para yeso y férulas;FERULA DIGITAL ALUMINIO NIÑO 1X10 CM;;40.0;;1333.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;5;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;42312206;Agujas de sutura;NYLON MONOFILAMENTO 4/0 C/AGUJA CJ X 36 CI;;144.0;;1385.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;6;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;42312206;Agujas de sutura;NYLON MONOFILAMENTO 3/0 C/ AGUJA CUTICULAR 3/8 CJ X 36 CI;;144.0;;1231.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;7;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;42312206;Agujas de sutura;NYLON MONOFILAMENTO 2/0 C / AGUJA  CUTICULAR 3/8 CJ X 36 CI;;72.0;;1231.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;8;51102700;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antisépticos;51102713;Povidona yodada;POVIDONA YODADA SOL. 10% FC 50 ML;;10.0;;2200.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;9;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311505;Vendas o vendajes para uso general;TEJIDO TUBULAR 10 CM ANCHO X 25 MT LARGO;;20.0;;7000.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;10;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311505;Vendas o vendajes para uso general;TEJIDO TUBULAR 15 CM ANCHO X 25 MT LARGO;;14.0;;13000.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;11;42271900;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el manejo de la vía aérea;42271910;Sets endotraqueales o de traqueotomía;TUBO ENDOTRAQUEAL 3,5 MM S/BALON DESECHABLE;;5.0;;1600.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;12;42271900;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el manejo de la vía aérea;42271910;Sets endotraqueales o de traqueotomía;TUBO ENDOTRAQUEAL 4,5 MM S/ BALON DESECHABLE;;5.0;;1600.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;13;42271900;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el manejo de la vía aérea;42271910;Sets endotraqueales o de traqueotomía;TUBO ENDOTRAQUEAL 6,0 MM S/BALON DESECHABLE;;20.0;;880.0;0.0;0.0
7287;Hospital Puerto Octay;2059-287-AG24;14;42271900;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el manejo de la vía aérea;42271910;Sets endotraqueales o de traqueotomía;TUBO ENDOTRAQUEAL 6,5 MM S/BALON DESECHABLE;;10.0;;880.0;0.0;0.0
7287;Hospital Puerto Octay;2059-283-CC24;1;41104100;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Contenedores para especímenes de laboratorio;41104120;Tubos de tasa de sedimentación;VHS e32 test.;;1.0;;250000.0;0.0;250000.0
