CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7327;Hospital Purranque;1057534-1048-SE24;1;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;ACEITE 5 LT;;1.0;;11336.13;0.0;11336.13
7327;Hospital Purranque;1057534-1048-SE24;2;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;HARINA;;5.0;;1490.0;0.0;7450.0
7327;Hospital Purranque;1057534-1048-SE24;3;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;POLVOS DE HORNEAR;;1.0;;1168.06;0.0;1168.06
7327;Hospital Purranque;1057534-1048-SE24;4;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;LEVADURA;;2.0;;294.11;0.0;588.22
7327;Hospital Purranque;1057534-1048-SE24;5;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;TOMATE;;2.0;;2008.4;0.0;4016.8
7327;Hospital Purranque;1057534-1048-SE24;6;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;CEBOLLA;;1.0;;1000.0;0.0;1000.0
7327;Hospital Purranque;1057534-1048-SE24;7;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;CILANTRO;;1.0;;1095.0;0.0;1095.0
7327;Hospital Purranque;1057534-1048-SE24;8;42231800;Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo;42231806;Alimento nutritivo médico o espesadores de líquido;MANTECA;;1.0;;891.93;0.0;891.93
7327;Hospital Purranque;1057534-1103-CC24;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Servicios de vigilancia guardias Diálisis correspondiente al mes de agosto.;;1.0;;1742500.0;0.0;1742500.0
7327;Hospital Purranque;1057534-1121-AG24;1;43201800;Tecnologías de la información, telecomunicaciones y radiodifusión / Componentes para tecnología de la información, difusión o telecomunicaciones / Dispositivos de soporte de almacenamiento;43201803;Discos duros;Se requiere la compra de 1 disco SSD según requerimientos mínimos adjuntos en anexo. Igual o similar a marca Crucial. ADJUNTAR FICHA TÉCNICA E INCLUIR DESPACHO;;1.0;;37391.0;0.0;0.0
