CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057532-811-SE24;1;78102200;Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Servicios postales de pequeños paquetes y mensajería;78102201;Servicios de entrega postal nacional;“Convenio de Suministro de Correspondencia y Encomienda para el S.S.O”.;Regulariza y Autoriza Factura No Afecta o Exenta Electrónica N°2637104/27.03.2024/saldo consumo mes diciembre 2023 (Documento Express).;1.0;;111420.0;0.0;111420.0
7296;Servicio de Salud Osorno;1057532-811-SE24;2;78102200;Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Servicios postales de pequeños paquetes y mensajería;78102201;Servicios de entrega postal nacional;“Convenio de Suministro de Correspondencia y Encomienda para el S.S.O”.;Regulariza y Autoriza Factura No Afecta o Exenta Electrónica N°2637105/27.03.2024/consumo mes enero 2024 (Documento Express/Paquete Express Domicilio).;1.0;;457533.0;0.0;457533.0
7296;Servicio de Salud Osorno;1057532-763-SE24;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MATRICULA;CONTRATACION SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2024  DSSO.;1.0;;350000.0;0.0;350000.0
7296;Servicio de Salud Osorno;1057532-763-SE24;2;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MENSUALIDAD;CONTRATACION SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2024;1.0;;380000.0;0.0;380000.0
7296;Servicio de Salud Osorno;1057727-2-AG24;1;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121604;Timbres y sellos;4 TIMBRES DE RECIBIDO CON FECHA INCLUIDA, MEDIDA DE TIMBRE  DE 6X4 CMS.;;4.0;;16764.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-750-AG24;1;90101600;Servicios de Viajes, alimentación, alojamiento y entretenimiento / Restaurantes y catering / Servicios de comedor y banquetes;90101603;Servicios de catering;Servicios de cafetería para actividad de promoción y capacitación a la comunidad y equipos de salud, jornada AM y PM(30 personas x 1 días). Según especificaciones técnicas adjuntas.;Servicios de cafetería para actividad de promoción y capacitación a la comunidad y equipos de salud, jornada AM y PM(30 personas x 1 días). Según especificaciones técnicas adjuntas.;1.0;;175500.0;0.0;0.0
7296;Servicio de Salud Osorno;1057532-766-SE24;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MATRICULA;CONTRATACION SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2024  DSSO.;4.0;;350000.0;0.0;1400000.0
7296;Servicio de Salud Osorno;1057532-766-SE24;2;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MENSUALIDAD;CONTRATACION SERVICIO DE ADMINISTRACION DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2024;18.0;;380000.0;0.0;6840000.0
7296;Servicio de Salud Osorno;1057532-602-SE24;1;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Mantención Correctiva de 1 Monitor Desfibrilador Cosam Rahue (01 Batería NiMh 12V/3000mAh y 02 Parches adulto/pediátrico universal);MANTENCIÓN DE MONITORES DE SIGNOS VITALES Y DESFIBRILADORES;1.0;;276600.0;0.0;276600.0
7296;Servicio de Salud Osorno;1057532-761-SE24;1;72102300;Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Gasfitería, calefacción y aire acondicionado;72102304;Mantenimiento o reparación de sistemas de fontaner;Servicio de reparación planta tratamiento de agua potable y planta elevadora de residuos sólidos del COSAM Oriente;;1.0;;1839000.0;0.0;1839000.0
