CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1077241-70-COT25;F1-283-VMA-ADQUISICIÓN ARTÍCULO DE HIGIENE-SSO (tercer llamado);La adquisición de artículo de higiene permitirá al equipo de la Ruta Médica para Personas en Situación de Calle del Servicio de Salud Osorno, año 2025, que durante la atención en terreno, además de brindar cuidados médicos y de enfermería, se pueda entregar una atención más digna.;6;desierta;Desierta;1;Primer llamado;2025-07-10 09:00;;2025-07-09 08:56;2025-07-10 09:00;2025-07-21 16:02;;Manuel Rodríguez #759;2;Disponible;CLP;16000;16000;16000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;2;0;;Cotizaciones sobrepasan el presupuesto disponible;;False;False;2;1;2
1057532-492-COT25;F2-245-NAM / POZAVASOS Y LLAVEROS;SE REQUIERE LA COMPRA DE POZAVASOS Y LLAVEROS Y OTROS PRODUCTOS SEGUN EETT ADJUNTA.  OFERTA 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días habiles el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-07-08 16:00;2025-07-09 16:47;2025-07-07 15:12;2025-07-09 16:47;2025-07-21 12:07;;Av. Manuel Rodriguez #759;3;Disponible;CLP;180000;180000;180000;;;53097687;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;3;3;1
1057532-316-COT25;F1-119-NAM / MATERIALES DE OFICINA;SE REQUIERE LA COMPRA DE MATERIALES DE OFICINA PARA CAPACITACIÓN, segun EE.TT 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor. 2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días habiles el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;1;Primer llamado;2025-05-10 17:00;2025-05-12 17:59;2025-05-08 16:01;2025-05-10 17:00;2025-07-21 11:26;;Av. Manuel Rodriguez #759;3;Estimado;CLP;110000;110000;110000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;La compra se republico, ajustando los montos y las cantidades;;;;1;5;3
1057532-284-COT25;F1-119-NAM / BOLSAS ECOLOGICAS;SE REQUIERE LA COMPRA DE MATERIALES DE OFICINA PARA CAPACITACIÓN, segun EE.TT 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor. 2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días habiles el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;2;Segundo llamado;2025-04-28 08:00;2025-05-01 08:07;2025-04-25 10:22;2025-05-01 08:07;2025-07-21 11:21;;Av. Manuel Rodriguez #759;3;Estimado;CLP;15000;15000;15000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;Los montos ofertados subrepasan lo disponible;;;;1;1;4
1057532-40-COT25;RISPERIDONA 37,5 MG POLVO PARA SUSPENCIÓN INYECTABLE;Se requiere la compra de medicamento Risperidona 37,5 mg, polvo para suspensión inyectable 65 unidades, para mantener tratamiento farmacológico de los usuarios por quiebre de stock en CENABAST hasta junio 2025 según Ord. 6402 adjunto;6;desierta;Desierta;2;Segundo llamado;2025-02-10 21:00;2025-02-22 10:00;2025-01-30 11:50;2025-02-22 10:00;2025-07-21 11:18;;Manuel Rodriguez 759;3;Estimado;CLP;6700000;6700000;6700000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;No llegaron ofertas;;;;2;1;0
1057532-95-COT25;ADQUISICIÓN: MATERIAL DE ERGOTERAPIA;SE REQUIERE LA ADQUISICIÓN: MATERIAL DE ERGOTERAPIA, según EETT adjuntas.    OFERTA 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días corridos el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;1;Primer llamado;2025-02-20 08:00;2025-02-22 00:12;2025-02-18 15:47;2025-02-20 08:00;2025-07-21 11:15;;Av. Manuel Rodriguez #759;3;Estimado;CLP;728000;728000;728000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;Las ofertas sobrepsan los montos disponibles;;;;2;20;3
1057532-99-COT25;ADQUISICIÓN: MATERIALES PARA MOSAICO Y ACABADOS ARTÍSTICOS.;SE REQUIERE LA  ADQUISICIÓN: MATERIALES PARA MOSAICO Y ACABADOS ARTÍSTICOS.  1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días corridos el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;2;Segundo llamado;2025-02-21 14:00;2025-02-25 12:18;2025-02-20 12:57;2025-02-25 12:18;2025-07-21 11:15;;Av. Manuel Rodriguez #759;3;Estimado;CLP;275000;275000;275000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;Sin Ofertas;;;;2;3;0
1057532-140-COT25;ADQUISICIÓN: ADAPTADOR CORRIENTE USB-C 100W;SE REQUIERE LA ADQUISICIÓN: ADAPTADOR CORRIENTE USB-C 100W, SEGÚN EE.TT 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor. 2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días corridos el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;1;Primer llamado;2025-03-20 08:00;2025-03-21 22:36;2025-03-18 17:24;2025-03-20 08:00;2025-07-21 11:14;;Av. Manuel Rodriguez #759;3;Disponible;CLP;150000;150000;150000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;Los montos sobrepasan lo disponible;;;;2;1;3
1057532-177-COT25;ADQUISICIÓN: 4 TOLDOS AZULES (3MX3M);SE REQUIERE LA ADQUISICIÓN: 4 TOLDOS AZULES (3MX3M) SEGUN EE.TT  1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días corridos el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;2;Segundo llamado;2025-03-28 14:00;2025-04-01 10:51;2025-03-27 12:58;2025-04-01 10:51;2025-07-21 11:12;;Av. Manuel Rodriguez #759;3;Estimado;CLP;120000;120000;120000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;7;0;;Montos sobrepasan el monto estimado;;;;2;1;7
1077241-76-COT25;F2-216-JFR | Servicio de movilización equipo profesionales de Ruta Médica para Personas en Situación de Calle;La presente compra ágil tiene por objeto contratar un servicio de movilización de (01) minibús (Van–Furgón), desde julio a octubre del año 2025, para el traslado de equipo de 4 o 5 profesionales para atender a personas en situación de calle. El servicio será requerido 3 veces por semana: lunes, miércoles y viernes durante 5 horas continuas de 17:30 a 22:30 horas, incluye días feriados y festivos.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-18 11:00;2025-07-21 05:09;2025-07-15 16:50;2025-07-18 11:00;2025-07-21 08:55;;Av. Juan Mackena 825, Osorno;2;Disponible;CLP;3510000;3510000;3510000;;;53094202;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;3;0;;;;False;False;2;1;3
