CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057922-148-COT25;F5-051-BMC-ADQUISICIÓN BASURERO EMPOTRADO PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPAMIENTO NO MÉDICO PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;6;desierta;Desierta;1;Primer llamado;2025-11-14 08:00;2025-11-17 00:08;2025-11-11 15:51;2025-11-14 08:00;2025-11-21 16:23;;Amador Barrientos #2360;5;Estimado;CLP;690000;690000;690000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;1;0;;El valor ofertado sobrepasa el monto máximo disponible para la compra;;False;False;2;1;1
1057532-874-COT25;F2-296-RVM-DEPARTAMENTO ATENCION PRIMARIA;Adquisición de material didáctico para las Modalidades de estimulación y Servicio de pediatría;6;desierta;Desierta;2;Segundo llamado;2025-11-19 12:00;2025-11-20 15:15;2025-11-18 09:44;2025-11-20 15:15;2025-11-21 12:57;;Av. Manuel Rodriguez #759;5;Disponible;CLP;2180000;2180000;2180000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;oferentes presentan formularios de Especificaciones técnicas incompletos.;;False;False;2;2;2
1057532-877-COT25;F2-296-RVM-DEPARTAMENTO ATENCION PRIMARIA;Adquisición de material didáctico para las Modalidades de estimulación y Servicio de pediatría;6;desierta;Desierta;2;Segundo llamado;2025-11-19 13:00;2025-11-20 17:15;2025-11-18 10:18;2025-11-20 17:15;2025-11-21 12:54;;Av. Manuel Rodriguez #759;5;Disponible;CLP;417000;417000;417000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;oferente no adjunta formulario técnico obligatorio;;False;False;2;13;1
1057727-85-COT25;"F1-385-IVO/PROY. BIENESTAR / SACO DE BOX ""COSAM RAHUE""";"Habilitar un ""Rincón de la calma"" Espacio físico protegido para las funcionarias y (os) del COSAM RAHUE, donde podrán potenciar la reflexión, la recuperación del equilibrio emocional en situaciones de alto estrés.";5;cancelada;Cancelada;2;Segundo llamado;2025-11-20 17:10;2025-11-21 17:13;2025-11-19 17:06;2025-11-21 17:13;2025-11-21 11:20;2025-11-21 11:20;Manuel Rodriguez N° 759;5;Disponible;CLP;87000;87000;87000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;0;0;No se recibieron ofertas;;;False;False;2;1;0
1057532-870-COT25;F1-447-NAM / MATERIALES DE LIBRERIA PARA NAVIDAD;SE REQUIERE LA COMPRA DE MATERIALES DE LIBRERIA PARA NAVIDAD. 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor. 2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;2;Segundo llamado;2025-11-17 08:00;2025-11-20 00:00;2025-11-14 15:59;2025-11-20 00:00;2025-11-21 11:15;;Av. Manuel Rodriguez #759;5;Disponible;CLP;51000;51000;51000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;Se declara desierta, se ajustará los productos y montos;;False;False;2;6;1
1057532-869-COT25;F1-447-NAM / INSUMOS DE CAFETERIA PARA NAVIDAD;SE REQUIERE LA COMPRA DE INSUMOS DE CAFETERIA PARA NAVIDAD 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor. 2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;6;desierta;Desierta;2;Segundo llamado;2025-11-17 08:00;2025-11-20 00:23;2025-11-14 15:36;2025-11-20 00:23;2025-11-21 10:44;;Av. Manuel Rodriguez #759;5;Disponible;CLP;168000;168000;168000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;Se republicará con ajuste en los productos;;False;False;2;14;1
1057532-872-COT25;F2-367-IVO//ADQUISICION Y RECAMBIO DE NEUMATICOS PARA VEHICULOS DOTACION SSO;EL OBJETIVO DE REALIZAR EL RECAMBIO DE ESTOS NEUMÁTICOS ES MANTENER LA SEGURIDAD DE LOS OCUPANTES DE DICHOS VEHICULOS, ASI COMO TAMBIÉN, EXTENDER LA VIDA ÚTIL DEL TREN DELANTERO Y SISTEMA DE SUSPENSIÓN.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-18 12:30;2025-11-19 13:02;2025-11-17 11:57;2025-11-18 12:30;2025-11-21 09:29;;A CONVENIR;3;Estimado;CLP;1300000;1300000;1300000;;;53865725;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;7;0;;;;False;False;2;1;7
1057532-832-COT25;F2-438-RUA//Certificado de Seguridad SSL/TSL WildCard;Se requiere disponer de certificados de seguridad encriptada de sitio web.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-04 15:00;2025-11-05 21:38;2025-11-03 08:21;2025-11-04 15:00;2025-11-21 09:08;;Avda. Mackenna 825 Osorno;5;Estimado;CLP;1000000;1000000;1000000;;;53865362;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;;;False;False;2;1;4
1057532-878-COT25;F2-415-JOA/Adquisición de cajas plásticas y maleta metálica para Depto. Atención Primaria.;Reponer y renovar material e insumos utilizados en la atención podológica de personas con diabetes mellitus tipo 2,bajo control en programa de salud cardiovascular, de acuerdo a OT ministerial del mismo programa.;6;desierta;Desierta;2;Segundo llamado;2025-11-18 15:00;2025-11-20 15:24;2025-11-17 12:21;2025-11-20 15:24;2025-11-21 08:32;;Av Manuel Rodriguez 759,;3;Disponible;CLP;123500;123500;123500;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;El monto supera el disponible;;False;False;1;4;1
1057532-890-COT25;F1-441-AVP//Servicio de Cafetería para Jornada autocuidado Funcionario Cosam Rahue;Servicio de cafetería de 30 raciones, El oferente debe aceptar las especificaciones técnicas ADJUNTAS firmadas, además de entregar el servicio con la mejor disposición, calidad e higiene, ya que será evaluado en cada actividad solicitada, además debe adjuntar  Patente, Resolución Sanitaria permiso para expender y/o distribución alimentos, protocolo de higiene y certificación de manipuladora de alimentos con 16 horas de capacitación, requerida por el servicio de salud.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-21 12:00;2025-11-23 07:05;2025-11-19 16:54;2025-11-21 12:00;2025-11-21 03:30;;A convenir;1;Estimado;CLP;210000;210000;210000;;;53872079;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;False;True;1;1;1
