CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-791-COT25;F2-295-AVP//Compras Mel de 3 Televisor 43 pulgadas,// año 2025//Unidad Safu;Se requiere la compra de 3 Televisor 43 pulgadas, se debe adjuntar ficha técnica y Cotización, debe indicar el plazo de entrega, ya sea en días corridos o hábiles y dirección del servicio técnico dentro de la ciudad de Osorno, Las ofertas que no cumplan con los requisitos antes mencionados, no serán sometidas a la correspondiente evaluación.;6;desierta;Desierta;2;Segundo llamado;2025-10-23 13:00;2025-10-30 12:26;2025-10-22 11:49;2025-10-30 12:26;2025-11-04 16:07;;Manuel Rodríguez 759;5;Disponible;CLP;720000;720000;720000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;no cu,plen 100% con el requerimiento;;False;False;0;1;2
1057532-807-COT25;F1-471-AVP/adqusicion de Arreglo Floral// Unidad Safu;"se requiere un arreglo floral para la actividad ""festival de la mujer con voz"" se requiere adjuntar fotografía del arreglo que oferta, además debe rellenar y firmar formularios obligatorios adjuntos.";6;desierta;Desierta;2;Segundo llamado;2025-10-30 09:00;2025-11-01 08:05;2025-10-28 15:49;2025-11-01 08:05;2025-11-04 15:53;;Coordinar Con Requirente;1;Disponible;CLP;90000;90000;90000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;0;0;;Sin Ofertas;;False;True;1;1;0
1057532-813-COT25;F1-450-AVP//Adquisición de 3 Corcheteras para funciones administrativas// Dpto. Participación Ciudadana;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar un respaldo fotográfico, como también debe indicar el plazo de entrega, ya sea en días corridos o hábiles.  ademas deben completar y firmar los formularios obligatoriamente adjuntos, y edjuntarlos en su oferta. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;6;desierta;Desierta;2;Segundo llamado;2025-10-30 09:00;2025-11-01 06:46;2025-10-28 17:04;2025-11-01 06:46;2025-11-04 15:36;;Manuel Rodriguez #759;3;Estimado;CLP;30000;30000;30000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;0;0;;Sin ofertas primer y segundo llamado;;False;True;1;1;0
1057532-825-COT25;F2-250-AVP//Adquisiciones de Kits de Útiles de Aseo para Usuarios de Programa Calle // Cosam Rahue;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar un respaldo fotográfico de insumos de aseo personales solicitados, como también debe indicar el plazo de entrega, ya sea en días corridos o hábiles. Se adjunta planilla de referencia de los insumos de aseo solicitados, además debe rellenar y firmar obligatoriamente los formularios. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-03 10:00;2025-11-07 09:05;2025-10-30 10:54;2025-11-03 10:00;2025-11-04 12:14;;Manuel Rodriguez 759;3;Estimado;CLP;890000;890000;890000;;;53744783;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;7;0;;;;False;False;1;8;7
1057532-829-COT25;F2-295-AVP//Compras Mel de 3 Televisor 43 pulgadas,// año 2025//Unidad Safu;Se requiere la compra de 3 Televisor 43 pulgadas, se debe adjuntar ficha técnica y Cotización, debe indicar el plazo de entrega, ya sea en días corridos o hábiles. además debe rellenar y firmar obligatoriamente los formularios adjuntos. Las ofertas que no cumplan con los requisitos antes mencionados, no serán sometidas a la correspondiente evaluación.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-03 12:00;2025-11-07 06:43;2025-10-30 17:16;2025-11-03 12:00;2025-11-04 11:44;;Manuel Rodríguez 759;5;Estimado;CLP;720000;720000;720000;;;53744165;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;11;0;;;;False;False;1;1;11
1057532-762-COT25;F1-512-IVO/ADQUISICION DE SELLADORA / SUBDEPTO DE FARMACIA;Mantener la seguridad de las sustancias decomisadas por este Subdepto. de acuerdo a lo establecido en Norma técnica N° 7 y la Ley 20.000.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-10-15 10:30;2025-10-17 18:30;2025-10-14 09:16;2025-10-17 18:30;2025-11-04 09:46;;Manuel Rodriguez N° 759;5;Estimado;CLP;100000;100000;100000;;;53741625;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;False;False;2;1;1
1057532-817-COT25;F2-419-DCR/Adquisición de 1.300 turbinas desechables para Espirometría.;Disponer de elementos para evaluacion funcional respiratoria de usuario/as en proceso de rehabilitacion o controles por patologias respiratorias cronicas, con el objetivo de readecuar capacidades fisiologicas cardiorespiratorias para mejoria de la calidad de vida. Se adjuntan Especificaciones técnicas y Anexo Proveedor N°1 a fin de completar datos.;6;desierta;Desierta;1;Primer llamado;2025-11-03 12:00;2025-11-09 06:10;2025-10-28 17:49;2025-11-03 12:00;2025-11-04 08:39;;Av. Manuel Rodriguez 759.;5;Disponible;CLP;3012516;3012516;3012516;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;De acuerdo a lo indicado por requirente, se realizara nuevo llamado.;;False;False;2;1;4
1057532-810-COT25;Adquisicón de 2 kit de Quantiferon TB Gold Plus con 50 set de tubos para la toma de muestra de usuarios con sospecha de infección por tuberculosis latente en el laboratorio de Tuberculosis del HBSJO.;Determinar infección latente tuberculosa en la población infectada con más riesgo de enfermar de tuberculosis en el Servicio de Salud Osorno, para recibir tratamiento preventivo quimioprofiláctico, a través de la determinación de Interferon gamma para tuberculosis por medio de Quantiferon TB Gold Plus, técnica validada y utilizada en el laboratorio del Hospital Base San José Osorno desde marzo 2017.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-10-30 15:00;2025-11-01 19:44;2025-10-28 10:15;2025-11-01 19:44;2025-11-04 08:22;;Guillermo Buhler 1765, Osorno.;5;Disponible;CLP;3200000;3200000;3200000;;;53740331;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;1;2;1
1057532-820-COT25;F2-362-VMA / TEST PSICOLÓGICOS;Test psicológicos para la Unidad de Reclutamiento y Selección del Servicio de Salud Osorno;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-30 15:40;2025-10-31 15:45;2025-10-29 15:34;2025-10-30 15:40;2025-11-04 08:06;;Manuel Rodríguez #759;5;Disponible;CLP;2400000;2400000;2400000;;;53740217;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;2;2;1
1057532-824-COT25;F1-413-MAR ADQUISICION DE COLACIONES SALUDABLES.;ADQUISICION DE COLACIONES SALUDABLES.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-31 11:00;2025-11-01 11:30;2025-10-30 10:29;2025-10-31 11:00;2025-11-04 07:56;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;300000;300000;300000;;;53740187;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;6;0;;;;False;True;0;4;6
