CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1180747-49-COT25;F4-30-RUA/Ploteo de Planos/Proyecto CESFAM BAHIA MANSA;Se requiere obtener copias de planos según características técnicas adjuntas en formulario N°2, cuya presentación junto a su oferta es obligatoria.;6;desierta;Desierta;1;Primer llamado;2025-10-22 15:00;2025-10-23 19:44;2025-10-21 10:15;2025-10-22 15:00;2025-11-03 15:27;;Avda. Mackenna 825, piso 6 Subdepto. de Obras;5;Estimado;CLP;305000;305000;305000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;3;0;;se pagara con avance o anticipo de proveedor), ya que el gasto lo asume el GORE;;False;False;2;2;3
1057727-74-COT25;PROYECTO BIENESTAR HBSJO / BIENESTAR Y EQUILIBRIO PARA LA SALUD;BIENESTAR Y EQUILIBRIO PARA LA SALUD 4 JORNADAS GRUPALES HASTA 15-20 PARTICIPANTES POR JORNADA PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO;6;desierta;Desierta;1;Primer llamado;2025-10-30 17:15;2025-10-31 17:24;2025-10-29 17:05;2025-10-30 17:15;2025-11-03 15:11;;AV GUILLERMO BUHLER 1765, OSORNO;2;Estimado;CLP;350000;350000;350000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;2;0;;El valor ofertado sobrepasa el monto máximo disponible para la compra.;;False;False;1;1;2
1057727-69-COT25;PROYECTO BIENESTAR HBSJO / TALLER DE ESCRITURA VIVENCIAL;TALLER ESCRITURA VIVENCIAL 2 JORNADAS GRUPALES HASTA 15 PARTICIPANTES POR JORNADA PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO  11 y 12 de noviembre 2025 en la comuna de Osorno (AUTOGESTIONADO POR PARTICIPANTES).;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-27 14:00;2025-10-30 12:34;2025-10-24 15:25;2025-10-27 14:00;2025-11-03 12:19;;AV. GUILLERMO BUHLER 1765, OSORNO;2;Estimado;CLP;500000;500000;500000;;;53735316;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;2;0;;;;False;False;1;1;2
1057727-70-COT25;PROYECTO BIENESTAR HBSJO / TALLER CONECTANDO CON LA TIERRA;TALLER CONECTANDO CON LA TIERRA, RECICLANDO RESIDUOS ORGANICOS Y HUERTO URBANO FAMILIAR PARA UNA VIDA MAS SALUDABLE. 1 JORNADA GRUPAL PARA 30-35 PARTICIPANTES POR JORNADA. PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-28 15:00;2025-10-29 19:38;2025-10-27 10:21;2025-10-28 15:00;2025-11-03 12:10;;AV GUILLERMO BUHLER 1765, OSORNO;2;Estimado;CLP;500000;500000;500000;;;53735129;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;2;0;;;;False;False;1;1;2
1057727-72-COT25;PROYECTO BIENESTAR HBSJO / TALLERES KABAL POR EL BIENESTAR Y LA SALUD;TALLERES KABAL POR EL BIENESTAR Y LA SALUD 1 JORNADA GRUPAL PARA 30-35 PARTICIPANTES POR JORNADA  PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-29 15:00;2025-10-31 13:44;2025-10-27 16:15;2025-10-29 15:00;2025-11-03 11:53;;AV. GUILLERMO BUHLER 1765, OSORNO;1;Estimado;CLP;500000;500000;500000;;;53734803;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;1;0;;;;False;False;1;1;1
1077241-127-COT25;F1-476-MAR ADQUISICION DE CAPITAS CON ALFILER Y CALENDARIOS AÑO 2026;ADQUISICION DE CAPITAS CON ALFILER Y CALENDARIOS AÑO 2026;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-10 08:00;2025-10-12 00:42;2025-10-08 15:17;2025-10-10 08:00;2025-11-03 11:07;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;650000;650000;650000;;;53733738;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;1;2;0;;;;False;True;1;2;2
1057532-797-COT25;F2-374- JOA/Adquisición de suplemento nutricional para usuarios.;Adquisición de suplemento nutricional para usuarios/as diagnosticados con enfermedad de tuberculosis activa con malnutrición por déficit. Adjunta resolucion sanitaria y ficha técnica de lo ofertado//Las ofertas que no tengan lo solicitados se declararán inadmisibles.;6;desierta;Desierta;2;Segundo llamado;2025-10-24 13:00;2025-10-29 11:06;2025-10-23 12:42;2025-10-29 11:06;2025-11-03 09:49;;Av. Manuel Rodriguez 759,;3;Estimado;CLP;2520000;2520000;2520000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;SE DECLARA DESIERTA YA QUE LOS PROVEEDORES NO CUMPLEN CON LAS EETT Y DÍAS DE ENTREGA SOLICITADOS.;;False;False;1;1;3
1057532-811-COT25;F1-422-MAR ADQUISICION DE CROQUERAS;ADQUISICION DE CROQUERAS;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-29 15:00;2025-10-30 15:44;2025-10-28 14:15;2025-10-29 15:00;2025-11-03 09:27;;MANUEL RODRIGUEZ 759 OSORNO;1;Estimado;CLP;190000;190000;190000;;;53731792;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;3;0;;;;False;True;0;1;3
1057532-798-COT25;F1-419-JOA// ADQUISICION DE INSUMOS PARA SALA DE PROCEDIMIENTOS COSAM ORIENTE.;Se requiere insumos para sala de procedimiento COSAM Oriente, debe dar cumplimiento a Norma Técnica 226 (Lote serie vencimiento) y adjunta resolución distribución de insumos. Los oferentes que no cumplan con lo solicitado se declaran inadmisibles.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-24 16:00;;2025-10-23 15:30;2025-10-24 16:00;2025-11-03 08:26;;Av. Manuel Rodriguez 759,;3;Estimado;CLP;242000;242000;242000;;;53731135;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;7;0;;;;False;False;1;4;7
1057532-812-COT25;F1-438-DCR/Adquisición de Elementos de Protección Personal/Depto. Ing. Clínica.-;Adquirir Equipos de Protección Personal (EPP) destinados al personal del Departamento de Ingeniería Clínica, con el fin de resguardar su seguridad durante la instalación y habilitación de proyectos en establecimientos de salud, fortaleciendo la prevención de riesgos laborales. Total cumplimiento a Especificaciones Tecnicas Obligatorias adjuntas.  Se solicita adjuntar Anexo de Proveedor con datos a completar.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-29 15:40;2025-10-30 15:40;2025-10-28 15:39;2025-10-29 15:40;2025-11-03 03:07;;Av. Manuel Rodriguez 759.;20;Estimado;CLP;290000;290000;290000;;;53737389;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;;;False;False;2;3;3
1057532-819-COT25;F1-534-MAR ADQUISICION DE TALONARIOS.;ADQUISICION DE TALONARIOS.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-30 11:00;2025-10-31 11:23;2025-10-29 10:36;2025-10-30 11:00;2025-11-03 03:00;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;100000;100000;100000;;;53737338;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;4;0;;;;False;True;2;1;4
