CodigoCompraAgil;IDDocumento;NombreDocumento
1057532-444-COT25;803453;Cinta Correctora - Especificaciones Técnicas  - copia.docx
1057532-444-COT25;803454;Anexo Proveedor N°1.docx
1057532-456-COT25;776256;ESPECIFICACIONES DISCOS.docx
1057532-456-COT25;776257;Formulario N°1.docx
1057922-72-COT25;138410;EETT_TENSIOMETRO DIGITAL.xlsx
1057922-72-COT25;138411;Formulario N°1.docx
1057922-66-COT25;808346;EETT_TRITURADOR DE COMPRIMIDOS.xlsx
1057922-66-COT25;808347;Formulario N°1 (3).docx
1057922-71-COT25;802633;EETT_CONGELADOR CLÍNICO (1).xlsx
1057922-71-COT25;802634;Formulario N°1.docx
