CodigoCompraAgil;IDDocumento;NombreDocumento
1057532-318-COT25;962802;FORMULARIO N°1.docx
1057532-318-COT25;962803;CARACTERÍSTICAS TÉCNICAS avisos radiales 2025.docx
1180747-30-COT25;1259121;EETT_CONTENEDOR AMARILLO 220 L.xlsx
1180747-30-COT25;1259122;EETT_CONTENEDOR GRIS 220 L.xlsx
1180747-30-COT25;1259123;EETT_CONTENEDOR ROJO 220 L.xlsx
1180747-30-COT25;1259124;18-5-2025.PDF
1180747-30-COT25;1259125;FSC con monto erróneo.pdf
1057922-31-COT25;270339;EETT_CARRO COMPRESERO.xlsx
1057922-31-COT25;270340;EETT_MESA MAYO.xlsx
1057922-31-COT25;270341;Formulario N°1.docx
1057922-33-COT25;270325;EETT_SET MESA ARSENALERA.xlsx
1057922-33-COT25;270326;Formulario N°1.docx
1057922-35-COT25;929416;EETT_SOPORTE UNIVERSAL PABELLON.xlsx
1057922-35-COT25;929417;Formulario N°1.docx
1057922-36-COT25;937470;EETT_SILLA TABURETE.xlsx
1057922-36-COT25;937471;Formulario N°1.docx
1057922-30-COT25;270398;EETT_CALENTADOR DE PACIENTES.xlsx
1057922-30-COT25;270399;Formulario N°1.docx
1057922-34-COT25;270318;EETT_MESA PABELLONERA (TRANSPORTE TRIMODULAR).xlsx
1057922-34-COT25;270319;Formulario N°1.docx
1180747-4-COT25;1056962;Formulario N°1.docx
1180747-4-COT25;1056963;Forma de Facturacion Gobierno Regional de los Lagos PSR COSTA RIO.docx
1180747-4-COT25;1056964;EETT_BALANZA LACTANTE CON CARTABÓN.xlsx
1180747-4-COT25;1056965;EETT_BALANZA ADULTO CON TALLÍMETRO.xlsx
1180747-3-COT25;1056985;Formulario N°1.docx
1180747-3-COT25;1056986;Forma de Facturacion Gobierno Regional de los Lagos PSR COSTA RIO.docx
1180747-3-COT25;1056987;EETT_MESA TOMA MUESTRA.xlsx
1180747-3-COT25;1056988;EETT_SILLA RUEDAS OBESO.xlsx
1180747-3-COT25;1056989;EETT_SILLA DE RUEDAS PEDIATRICA.xlsx
1180747-3-COT25;1056990;EETT_SILLA RUEDAS ADULTO.xlsx
1180747-24-COT25;927170;Forma de Facturacion Gobierno Regional de los Lagos PSR COSTA RIO.docx
1180747-24-COT25;927171;Formulario N°1.docx
1180747-24-COT25;927172;EETT_OXÍMETRO DE PULSO.xlsx
1180747-1-COT25;422792;Forma de Facturacion Gobierno Regional de los Lagos PSR COSTA RIO.docx
1180747-1-COT25;422793;Formulario N°1.docx
1180747-1-COT25;422794;EETT_NEBULIZADOR.xlsx
1180747-1-COT25;422795;EETT_NEGATOSCOPIO.xlsx
1180747-1-COT25;422796;EETT_PODOSCOPIO.xlsx
1180747-5-COT25;422756;Formulario N°1.docx
1180747-5-COT25;422757;Forma de Facturacion Gobierno Regional de los Lagos PSR COSTA RIO.docx
1180747-5-COT25;422758;EETT_LÁMPARA DE EXAMEN.xlsx
1180747-2-COT25;422786;Formulario N°1.docx
1180747-2-COT25;422787;Forma de Facturacion Gobierno Regional de los Lagos PSR COSTA RIO.docx
1180747-2-COT25;422788;EETT_SOPORTE UNIVERSAL.xlsx
1077241-36-COT25;234505;FSC PECHERA SIMULADORA DE AUTOEXAMEN DE MAMA.xlsx
1077241-36-COT25;234506;89-2-2025.PDF
1077241-37-COT25;1253025;FSC SIMULADOR PAPVPH 2025.xlsx
1077241-37-COT25;1253026;89-2-2025.PDF
1057532-319-COT25;957144;EE.TT FCN° 165.docx
1057532-319-COT25;957145;Blocks de bacteriologia 1..pdf
1057532-319-COT25;957146;tarjeta estudio 2..pdf
1057532-319-COT25;957147;Tarjetón quimico 3..pdf
1057532-319-COT25;957148;Tarjetón Ttratamiento 4..pdf
1057532-319-COT25;957149;2023.03.10_TRIPTICO_CARNET-TUBERCULOSIS_imprimir.pdf
