CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057727-25-COT25;F1-06 AAL/ PROY. BIENESTAR HPU FORTALECIENDO ATREVES DEL JUEGO;Entretencion para los niños de sala cuna del Hospital Purranque. Se adjunta imagen de referencia;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-15 11:00;2025-09-17 12:50;2025-09-13 09:09;2025-09-15 11:00;2025-09-16 12:52;;21 de mayo 468;3;Disponible;CLP;319000;319000;319000;;;53463582;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;4;0;;;;True;True;1;1;4
1057727-23-COT25;F1-3 AAL/PROY. BIENESTAR  HPU GENERANDO ESPACIO DEPORTE PARA UNA BUENA CALIDAD DE VIDA;Fortalecer la salud fisica a traves del deporte y que se cuente con implementacion adecuada. Se requieren 16 juegos de camisetas femeninas de futbol con logos estampados.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-15 10:00;2025-09-17 10:57;2025-09-13 09:02;2025-09-15 10:00;2025-09-16 12:42;;21 de mayo 468;3;Disponible;CLP;489400;489400;489400;;;53463461;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;3;0;;;;False;True;2;5;3
1057532-678-COT25;F2-352-IVO/MANTENCION PREVENTIVA PLOTTER CANON IPF 770;Mantener operativo equipo de impresión de planos para los diseños y obras de Inversión del SSO, cuya data es de 6 años.;6;desierta;Desierta;2;Segundo llamado;2025-09-12 15:30;2025-09-15 12:30;2025-09-11 09:47;2025-09-15 12:30;2025-09-16 11:45;;Mackenna # 825 Edificio Plaza Sur;2;Estimado;CLP;1200000;1200000;1200000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;SIN OFERENTES, SE VOLVERA A PUBLICAR.-;;False;False;2;1;0
1057532-681-COT25;F1-358-JOA Adquisición de tomador de presión arterial Depto. Atención Primaria.;Se requiere tomador de presión arterial de acuerdo a EETT adjunta dar cumplimiento normativa 226 de trazabilidad.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-15 10:00;;2025-09-12 11:13;2025-09-15 10:00;2025-09-16 05:32;;Av. Manuel Rodriguez 759, Osorno.;3;Estimado;CLP;500000;500000;500000;;;53466317;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;10;0;;;;False;False;0;1;10
1057532-682-COT25;F1-315-VMA / 02 BOLSOS PARAMÉDICOS;Bolsos paramédicos para visitas domiciliarias;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-15 12:00;2025-09-18 09:16;2025-09-12 14:43;2025-09-15 12:00;2025-09-16 04:26;;Manuel Rodríguez #759;4;Disponible;CLP;150000;150000;150000;;;53465660;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;6;0;;;;False;False;2;1;6
1057532-677-COT25;Adquisición boquillas espiratorias desechables para flujometría;Contar con insumos para evaluación del nivel de obstrucción de vía aérea en contexto de controles de usuario/as con patología respiratoria aguda o descompensación de patologías respiratorias crónicas en la red asistencial, asegurando seguridad en la medición y minimizando riesgos de infecciones cruzadas.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-12 12:00;2025-09-14 10:56;2025-09-10 13:03;2025-09-12 12:00;2025-09-16 04:17;;Droguería ubicada en Manuel Rodríguez N°759, Osorno;5;Estimado;CLP;640000;640000;640000;;;53465520;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;7;0;;;;False;False;2;1;7
1057532-683-COT25;F1-378-MAR ADQUISICION DE UN SERVICIO DE CAFETERIA.;ADQUISICION DE UN SERVICIO DE CAFETERIA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-16 15:00;2025-09-17 15:19;2025-09-15 14:40;2025-09-16 15:00;2025-09-16 03:49;;A CONVENIR;8;Estimado;CLP;1285200;1285200;1285200;;;53465145;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;True;2;1;2
1057727-12-COT25;Bienestar Proyectos HPU/ F1-002 AAL Masajes con Aromaterapia Intercultural;Se requiere la compra de servicio de masajes con aromaterapia para 24 personas integrantes del comite intercultural del Hospital Purranque.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-15 10:00;2025-09-17 11:03;2025-09-13 08:56;2025-09-15 10:00;2025-09-16 03:47;;21 de mayo 468;3;Disponible;CLP;240000;240000;240000;;;53465121;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;1;0;;;;False;True;0;1;1
1057727-26-COT25;F1-05 AAL PROY.BIENESTAR HPU PAUSA SANA JORNADA PARA EL EQUIPO DE DIALISIS;Pausa sana jornada de bienestar para el equipo de dialisis del Hospital Purranque en beneficio a promoveer la salud fisica y emociconal.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-15 11:30;2025-09-17 13:47;2025-09-13 09:12;2025-09-15 11:30;2025-09-16 02:49;;21 de mayo 468;3;Disponible;CLP;300000;300000;300000;;;53464404;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;1;0;;;;False;True;0;1;1
1057727-28-COT25;F1-395-MAR ADQUISICION DE MATERIALES PARA TALLER DE ARTE.;ADQUISICION DE MATERIALES PARA TALLER DE ARTE.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-16 11:00;2025-09-17 11:38;2025-09-15 10:21;2025-09-16 11:00;2025-09-16 02:04;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;112000;112000;112000;;;53464076;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;2;0;;;;False;True;1;4;2
