CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-671-COT25;F1-376-MAR ADQUISICION DE INSUMOS PARA COLACION.;ADQUISICION DE INSUMOS PARA COLACION.;6;desierta;Desierta;1;Primer llamado;2025-09-11 07:00;2025-09-13 02:09;2025-09-09 11:50;2025-09-11 07:00;2025-09-11 11:55;;MANUEL RODRIGUEZ 759 OSORNO.;8;Estimado;CLP;420000;420000;420000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;5;0;;EL VALOR SOBREPASA EL PRESUPUESTO.;;False;True;1;5;5
1057532-666-COT25;F1-380-DCR/Adquisicion de Articulos de Cafetería/Ruta Médica;SE REQUIERE LA ADQUISICIÓN DE ALIMENTOS SEGUN ESPECIFICACIONES.  Serán declaradas inadmisibles las ofertas que no adjunten lo siguiente:  1) Formulario Anexo Proveedor.  2) Cotización detallada , según especificaciones adjuntas.  3) Indicar en días hábiles el plazo de envío.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-10 10:00;2025-09-12 04:24;2025-09-08 15:35;2025-09-10 10:00;2025-09-11 09:32;;Av. Manuel Rodriguez 759.;5;Estimado;CLP;500000;500000;500000;;;53435039;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;False;2;8;2
1057532-649-COT25;F1-294-IVO/ADQUISICION DE PANELES DE CALEFACCION;ADQUIRIR EQUIPOS DE BAJO CONSUMO ELECTRICO PARA EVITAR CORTES DE ENERGIA ELECTRICA Y EL BIENESTAR EN LA ATENCION DE USUARIO/AS PRAIS;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-04 18:00;2025-09-05 19:05;2025-09-03 16:54;2025-09-04 18:00;2025-09-11 09:04;;Manuel Rodriguez N° 759;5;Estimado;CLP;200000;200000;200000;;;53434629;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;2;1;1
1057532-657-COT25;F2-325-VMA / TOALLAS HÚMEDAS Y JABÓN LÍQUIDO;Toallas húmedas y jabón líquido para departamento de atención primaria, SSO.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-08 12:00;2025-09-12 11:00;2025-09-04 12:59;2025-09-08 12:00;2025-09-11 08:54;;Manuel Rodríguez #759;6;Disponible;CLP;223350;223350;223350;;;53434499;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;7;0;;;;False;False;2;2;7
1057532-637-COT25;F1-339-DCR/Adquisición de artículos de librería para dispositivo de salud PRAIS;SE REQUIERE LA ADQUISICIÓN DE ARTICULOS DE LIBRERIA SEGUN ESPECIFICACIONES. Serán declaradas inadmisibles las ofertas que no adjunten lo siguiente: 1) Formulario Anexo Proveedor. 2) Cotización detallada (archivo proveedor), según especificaciones adjuntas. 3) Indicar en días hábiles el plazo de envío.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-05 10:00;2025-09-08 10:32;2025-09-02 09:27;2025-09-05 10:00;2025-09-11 08:46;;Av. Manuel Rodriguez, 759.;7;Estimado;CLP;141900;141900;141900;;;53434405;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;False;2;6;2
1057532-656-COT25;F2-325-VMA / BANDAS ELÁSTICAS Y BALONES DE EJERCICIOS;Bandas elásticas y balones de ejercicios para departamento de atención primaria.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-08 12:00;2025-09-12 12:03;2025-09-04 11:56;2025-09-08 12:00;2025-09-11 08:44;;Manuel Rodríguez #759;5;Disponible;CLP;71000;71000;71000;;;53434388;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;;;False;False;2;3;3
1057532-651-COT25;F2-325-VMA / 06 BOLSOS PARAMÉDICOS;Bolsos paramédicos para departamento de atención primaria.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-08 12:00;2025-09-12 12:34;2025-09-04 11:25;2025-09-08 12:00;2025-09-11 08:38;;Manuel Rodríguez #759;6;Disponible;CLP;300000;300000;300000;;;53434330;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;10;0;;;;False;False;2;1;10
1057532-633-COT25;F2-325-VMA / PESAS TOBILLO, TALONERAS Y CINTA MÉTRICA;Artículos para Departamento de Atención Primaria, SSO.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-09 08:00;2025-09-14 05:27;2025-09-04 10:32;2025-09-09 08:00;2025-09-11 08:28;;Manuel Rodríguez #759;5;Disponible;CLP;643000;643000;643000;;;53434253;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;7;0;;;;False;False;2;4;7
1057532-636-COT25;F1-356-DCR/Materiales de Oficina para Jornadas Programaticas Salud Mental 2025;SE REQUIERE LA ADQUISICIÓN DE MATERIALES DE OFICINA SEGUN ESPECIFICACIONES ADJUNTAS.  Serán declaradas inadmisibles las ofertas que no adjunten lo siguiente:  1) Formulario Anexo Proveedor.  2) Cotización detallada + imágenes de producto ofertado (archivo proveedor), según especificaciones adjuntas.  3) Indicar en días hábiles el plazo de envío.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-04 10:00;2025-09-07 03:53;2025-09-01 16:06;2025-09-04 10:00;2025-09-11 08:26;;Av. Manuel Rodriguez, 759.;7;Estimado;CLP;172800;172800;172800;;;53434233;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;;;False;False;2;5;4
1057532-632-COT25;F2-325-VMA / 20 CREMAS HIDRATANTES;Insumo de higiene para departamento de atención primaria.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-09 15:00;2025-09-10 21:16;2025-09-08 08:43;2025-09-09 15:00;2025-09-11 08:21;;Manuel Rodríguez #759;5;Disponible;CLP;200000;200000;200000;;;53434207;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;6;0;;;;False;False;2;1;6
