CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-524-COT25;F1-256-VMA/SERVICIO CALIBRACIÓN Y CERTIFICACIÓN DE BALANZAS ANALÍTICAS Y MASA PATRÓN SALA DECOMISO (3er llamado);Necesidad de calibración de: 01 balanza electrónica, 01 balanza de precisión estándar, 01 balanza de pesaje sobre piso y 01 masa patrón de 1kg, pertenecientes a Sala de Decomiso, con el objetivo principal de garantizar su certificación. Teniendo en consideración la ausencia de un programa de calibración para las balanzas, y, por tanto, la necesidad de establecer uno acorde a la Ley 20.000, la RE N°179 del 02.02.2021 y la acreditación del Instituto Nacional de Normalización (INN).;6;desierta;Desierta;2;Segundo llamado;2025-07-24 10:00;2025-07-28 10:00;2025-07-22 12:33;2025-07-28 10:00;2025-07-29 14:39;;A convenir;5;Disponible;CLP;450000;450000;450000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;La cotización recibida supera significativamente el presupuesto disponible.;;False;False;3;1;1
1057532-531-COT25;F1-256-MAR ADQUISICION DE ARTICULOS DE SEGURIDAD.;ADQUISICION DE ARTICULOS DE SEGURIDAD.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-27 23:00;2025-07-31 13:26;2025-07-24 08:33;2025-07-27 23:00;2025-07-29 12:10;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;205000;205000;205000;;;53149800;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;3;0;;;;True;True;2;4;3
1180747-43-COT25;F5-031-IVO/ADQUISICION DE CONTENEDORES HABILITACION PSR COSTA RIO BLANCO;Adquisición de Contenedores para habilitación de Posta de Salud Rural Costa Río Blanco, Río Negro.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-07-17 14:00;2025-07-24 12:39;2025-07-14 12:51;2025-07-24 12:39;2025-07-29 11:48;;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;220000;220000;220000;;;53149384;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;0;1;0;;;;False;False;2;1;1
1057532-536-COT25;F2-217-DCR/Insumos clínicos para actividades de vacunación/Contenedores/DAP.;SE REQUIERE LA ADQUISICIÓN DE CONTENEDORES SEGUN ESPECIFICACIONES TECNICAS.  Serán declaradas inadmisibles las ofertas que no adjunten lo siguiente:  1) Formulario Anexo Proveedor.  2) Cotización detallada + imágenes de producto ofertado (archivo proveedor), según especificaciones técnicas adjuntas.  3) Indicar en días hábiles el plazo de envío.  4) Ficha técnica del producto.;5;cancelada;Cancelada;1;Primer llamado;2025-07-31 09:00;2025-08-03 02:39;2025-07-28 15:20;2025-07-31 09:00;2025-07-29 11:47;2025-07-29 11:47;Av. Manuel Rodriguez, 759.;5;Disponible;CLP;933942;933942;933942;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;Por error en presupuesto disponible.;;;False;False;2;1;0
1057922-86-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA / Tablero AVD;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;6;desierta;Desierta;2;Segundo llamado;2025-07-23 16:00;2025-07-25 21:03;2025-07-21 10:56;2025-07-25 21:03;2025-07-29 11:13;;Manuel Rodriguez # 759;5;Estimado;CLP;115000;115000;115000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;;SIN OFERTAS, SE VOLVERA A PUBLICAR;;False;False;2;1;0
1057532-532-COT25;F1-256-MAR ADQUISICION DE ARTICULOS DE PROTECCION PERSONAL.;ADQUISICION DE ARTICULOS DE PROTECCION PERSONAL.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-27 22:00;2025-07-31 06:46;2025-07-24 13:13;2025-07-27 22:00;2025-07-29 08:25;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;307000;307000;307000;;;53146269;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;6;0;;;;True;True;1;9;6
1057532-526-COT25;F1-96-MAR ADQUISICION DE 2 ARREGLOS FLORALES;ADQUISICION DE 2 ARREGLOS FLORALES;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-07-24 09:00;2025-07-25 10:49;2025-07-23 08:39;2025-07-25 10:49;2025-07-29 07:40;;CENTRO DE ATENCION AL VECINO BILBAO N° 851 OSORNO;8;Estimado;CLP;140000;140000;140000;;;53146034;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;True;1;1;2
1057532-516-COT25;F3-134-AVP//Adquisición de Alimentos para usuarios con enfermedad o infección de tuberculosis latente//DAP;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar un respaldo fotográfico de los Alimentos, como también debe indicar el plazo de entrega, ya sea en días corridos o hábiles. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-28 10:00;2025-08-01 09:48;2025-07-24 10:11;2025-07-28 10:00;2025-07-29 05:21;;Manuel rodriguez 759;5;Estimado;CLP;3000000;3000000;3000000;;;53154295;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;7;0;;;;False;False;0;3;7
1057922-84-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA / Set Balones Medicinal;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-23 16:00;2025-07-25 21:13;2025-07-21 10:46;2025-07-23 16:00;2025-07-29 04:19;;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;2487000;2487000;2487000;;;53153270;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;3;0;;;;False;False;2;1;3
1057922-82-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA  Activos Fijos;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-07-23 16:00;2025-07-25 21:29;2025-07-21 10:30;2025-07-25 21:29;2025-07-29 04:07;;Manuel Rodriguez # 759;5;Estimado;CLP;113000;113000;113000;;;53153059;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;1;0;;;;False;False;3;2;1
1057922-83-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-23 16:00;2025-07-25 21:19;2025-07-21 10:40;2025-07-23 16:00;2025-07-29 04:06;;Manuel Rodriguez # 759;5;Estimado;CLP;177000;177000;177000;;;53153048;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;2;0;;;;False;False;3;2;2
1057922-81-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-23 16:00;2025-07-25 21:41;2025-07-21 10:18;2025-07-23 16:00;2025-07-29 04:05;;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;4274000;4274000;4274000;;;53153015;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;3;0;;;;False;False;5;4;3
1057922-80-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-23 16:00;2025-07-25 21:54;2025-07-21 10:05;2025-07-23 16:00;2025-07-29 04:03;;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;4562000;4562000;4562000;;;53152982;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;2;0;;;;False;False;6;5;2
1057922-85-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA / Set Llave Allen;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-07-23 16:00;2025-07-25 21:08;2025-07-21 10:51;2025-07-25 21:08;2025-07-29 04:00;;Manuel Rodriguez # 759;5;Estimado;CLP;88000;88000;88000;;;53152936;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;1;0;;;;False;False;2;1;1
1057532-530-COT25;F1-256-MAR ADQUISICION DE ELEMENTOS DE PROTECCION.;ADQUISICION DE ELEMENTOS DE PROTECCION.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-28 07:00;2025-08-01 06:04;2025-07-24 07:55;2025-07-28 07:00;2025-07-29 03:50;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;130000;130000;130000;;;53152747;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;;;False;True;2;2;3
1057922-87-COT25;F5-032-IVO/ADQUISICION DE EQUIPAMIENTO PARA CESFAM CON SAR CHUYACA / Velador Clinico;Adquisición de equipo y equipamiento de fisioterapia y protecciones radiológicas para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-07-23 16:00;2025-07-25 20:43;2025-07-21 11:16;2025-07-23 16:00;2025-07-29 03:46;;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;1333000;1333000;1333000;;;53152664;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;4;0;;;;False;False;2;1;4
