CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-156-COT25;SERVICIO MANTENCIÓN CORRECTIVA:  LAVADORA (FUGA DE AGUA);SE REQUIERE EL SERVICIO MANTENCIÓN CORRECTIVA:  LAVADORA (FUGA DE AGUA), SEGÚN ESPECIFICACIONES TECNICAS ADJUNTAS.  1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días corridos el plazo de ejecución, dado que se tomará como parte de evaluación de adjudicación;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-25 16:00;2025-03-26 17:14;2025-03-24 14:46;2025-03-25 16:00;2025-03-26 11:49;;García Hurtado de Mendoza 945;3;Estimado;CLP;200000;200000;200000;;;52413060;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;;;2;1;2
1057532-151-COT25;F3-08//Mudanza Macarena Volosky Medina;Mudanzas, desde la ciudad de Osorno hacia Santiago, el traslado debe efectuarse el día 01-04-2025. Dirección Actual: Parcela 8, Condominio Las Vertientes, Las Quemas, Osorno. Dirección de destino: Avenida Los Leones 2605 depto 1105 B, Providencia, Santiago. Proveedor debe respetar fecha de la solicitud, además de rellenar y firmar anexo adjunto. respetando cada una de las especificaciones técnicas solicitadas.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-26 09:00;2025-03-31 00:55;2025-03-21 17:05;2025-03-26 09:00;2025-03-26 10:29;;A convenir;1;Estimado;CLP;1000000;1000000;1000000;;;52411666;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;4;0;;;;;;2;1;4
1057532-150-COT25;F1-74//Servicio de cafetería para Hito de “Entrega Simuladores de Colonoscopia a Unidad de Endoscopia del HBSJO”//DAR;Contar con servicio de cafetería en jornada PM para 60 participantes, 2 de abril 2025, actividad a realizar en auditorio hospital base de Osorno. el servicio de cafetería debe ser entregado a las 16:00 hrs PM. Proveedor debe considerar adjunto con especificaciones técnicas del servicio de cafetería y dar aceptación con firma al documento, Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación. además debe adjuntar resolución sanitaria.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-26 09:00;2025-03-31 03:20;2025-03-21 14:40;2025-03-26 09:00;2025-03-26 10:24;;A conveir;1;Estimado;CLP;250000;250000;250000;;;52411576;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;;;1;1;1
1057532-146-COT25;F1-75//Servicio de cafetería para la comunidad en el Día Mundial de la Lucha contra el Cáncer Colorrectal//DAR;Contar con servicio de cafetería en jornada AM para 30 participantes, 31 Marzo 2025, actividad a realizar en auditorio hospital base de osorno. el servicio de cafetreria debe ser entregado a las 11:00 hrs AM. Proveedor debe considerar adjunto con especificaciones tecnicas del servicio de cafeteria y dar aceptacion con firma al documento, Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación. ademas de adjuntar resolucion sanitaria.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-26 09:00;2025-03-31 03:30;2025-03-21 14:31;2025-03-26 09:00;2025-03-26 10:16;;A convenir;1;Estimado;CLP;150000;150000;150000;;;52411417;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;;;1;1;1
1057532-154-COT25;ADQUISICION DE ARTICULOS PARA ACTIVIDAD RECREATIVA.;ADQUISICION DE ARTICULOS PARA ACTIVIDAD RECREATIVA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-25 14:45;2025-03-26 15:01;2025-03-24 14:29;2025-03-25 14:45;2025-03-26 09:25;;MANUEL RODRIGUEZ 759 OSORNO;1;Estimado;CLP;45000;45000;45000;;;52410635;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;;;0;3;2
1057532-155-COT25;ADQUISICION DE MATERIALES PARA ACTIVIDADES.;ADQUISICION DE MATERIALES PARA ACTIVIDADES.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-25 14:46;2025-03-26 14:50;2025-03-24 14:42;2025-03-25 14:46;2025-03-26 09:03;;MANUEL RODRIGUEZ 759 OSORNO.;1;Estimado;CLP;85000;85000;85000;;;52410324;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;;;0;3;1
1057532-158-COT25;ADQUISICION DE 125 PINTURAS ACRILICAS DE 250 ML, SEGUN DETALLE ADJUNTO.;ADQUISICION DE 125 PINTURAS ACRILICAS DE 250 ML, SEGUN DETALLE ADJUNTO.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-25 15:50;2025-03-26 15:52;2025-03-24 15:48;2025-03-25 15:50;2025-03-26 08:58;;MANUEL RODRIGUEZ 759 OSORNO.;1;Estimado;CLP;750000;750000;750000;;;52410257;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;4;0;;;;;;1;1;4
1057532-157-COT25;ADQUISICION DE ARTICULOS DE LIBRERIA.;ADQUISICION DE ARTICULOS DE LIBRERIA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-25 15:40;2025-03-26 15:49;2025-03-24 15:31;2025-03-25 15:40;2025-03-26 08:53;;MANUEL RODRIGUEZ 759 OSORNO;1;Estimado;CLP;480000;480000;480000;;;52410189;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;;;0;11;2
1057532-153-COT25;F2-90//SERVICIO DE CAFETERÍA PARA CONSEJOS TECNICOS DE SALUD MENTAL;Servicios de cafetería para Consejos Técnicos de Salud Mental para el dia 28 de marzo 2025, Coffe mañana: 10:30 hrs, lugar de la actividad es en Auditorio del INACAP. ademas, proveedor debe adjuntar Resolucion Sanitaria actualizada y con autorizacion de distribucion de alimentos, tambien se solicita adjuntar cotizacion.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-26 13:00;2025-03-28 14:45;2025-03-24 11:15;2025-03-26 13:00;2025-03-26 03:03;;A convenir;1;Estimado;CLP;200000;200000;200000;;;52415288;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;;;0;1;1
1057532-164-COT25;ADQUISICION DE INSUMOS PARA CAFETERIA.;ADQUISICION DE INSUMOS PARA CAFETERIA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-03-26 14:30;2025-03-27 14:39;2025-03-25 14:21;2025-03-26 14:30;2025-03-26 02:53;;MANUEL RODRIGUEZ 759 OSORNO;1;Estimado;CLP;42000;42000;42000;;;52415169;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;;;;;0;3;3
