CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-202-COT26;F1-165-26-DCR/Servicio de Interpretación Lengua de Señas para Cuenta Pública;Realizar interpretación Lengua de Señas para Cuenta Pública Gestión 2025,  el día 01 de julio de 2026. Se adjuntan Especificaciones del servicio. Se solicita completar y firmar Formularios adjuntos obligatorios.;2;publicada;Publicada;2;Segundo llamado;2026-05-19 15:30;2026-05-20 15:59;2026-05-18 15:00;2026-05-20 15:59;2026-05-19 15:35;;A convenir.;1;Estimado;CLP;236000;236000;236000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;0;1;0
1057532-193-COT26;F1-199-26-DCR/Adquisición de Recetarios Unidad SAFU;Adquisición de recetarios para Unidad SAFU, según Especificaciones adjuntas. Se solicita: Completar y firmar Formularios adjuntos. Enviar cotización detallada(documento de proveedor).;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-05-18 08:00;2026-05-21 05:33;2026-05-15 10:26;2026-05-18 08:00;2026-05-19 14:45;;Av. Manuel Rodriguez, 759.;7;Disponible;CLP;450000;450000;450000;;;54836419;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;6;0;;;;False;False;0;1;6
1057532-201-COT26;F2-61-IVO/ADQUISICION DE INSUMOS CLINICOS LACTANCIA MATERNA;Insumos para la implementación de clínicas de lactancia materna en la red de atención primaria y maternidad. Programa Chcc;2;publicada;Publicada;2;Segundo llamado;2026-05-19 12:30;2026-05-20 14:50;2026-05-18 11:59;2026-05-20 14:50;2026-05-19 14:25;;Manuel Rodriguez N° 759;5;Estimado;CLP;179500;179500;179500;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;False;0;2;0
1057532-188-COT26;F1-101-26-DCR/Adquisición de Materiales de Oficina para Subdepto. Gestión del Riesgo.;Adquisición de materiales para Subdepto Gestión del Riesgo en Emergencias, Desastres y Telecomunicaciones, según Especificaciones adjuntas. Se solicita: Completar y firmar Formularios adjuntos. Enviar cotización detallada(documento de proveedor);4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-05-15 08:00;2026-05-16 23:27;2026-05-13 16:32;2026-05-15 08:00;2026-05-19 14:15;;Av. Manuel Rodriguez, 759.;5;Estimado;CLP;256700;256700;256700;;;54836181;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;;;False;False;0;15;4
1077241-12-COT26;F1-008-26-NAM /Artículos de Jardinería;SE REQUIERE LA ADQUISICIÓN DE ARICULOS DE JARDINERIA SEGUN ESPECIFICACIONES ADJUNTAS. Se solicita lo siguiente: 1) Adjuntar Formulario N°1 y Declaración Jurada Simple. Completada y Firmada. 2) Adjuntar Cotización detallada + imágenes de producto ofertado (archivo proveedor), según especificaciones adjuntas. 3) Indicar en días hábiles el plazo de envío.;3;cerrada;Cerrada;1;Primer llamado;2026-05-19 14:00;2026-05-20 15:47;2026-05-18 12:12;2026-05-19 14:00;2026-05-19 14:05;;Av. Manuel Rodriguez #759;4;Estimado;CLP;354000;354000;354000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;2;0;;;;False;False;0;7;0
1057532-208-COT26;F1-160-26-IVO//ADQUISICION DE VESTUARIO INSTITUCIONAL / SECC. MANTENIMIENTO DE VEHICULOS;Proteger al cuerpo en parte o en su totalidad de riesgos específicos, actuando en consecuencia como un medio de prevención hacia distintas enfermedades profesionales, previniendo accidentes o disminuyendo los efectos de éstos, siendo sus receptores y beneficiarios los Funcionarios de la Sección de Mantenimiento de Vehículos.;2;publicada;Publicada;1;Primer llamado;2026-05-20 16:00;2026-05-21 19:19;2026-05-19 12:40;2026-05-20 16:00;2026-05-19 12:45;;Manuel Rodriguez N° 759;5;Estimado;CLP;300000;300000;300000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;0;0;;;;False;False;0;2;0
1077241-8-COT26;Artículos de Higiene Bucal para usuarios(as) Programa GORE SSO “Construyendo Nuevas Sonrisas”;Para usuarios residentes de la Región de Los Lagos en distintos dispositivos (CESFAM, establecimientos educacionales, ferias de salud, entre otras).Res. Exenta N°02100/16.08.2023 APRUEBA LA “GUIA TECNICA DE RECOMENDACIONES SOBRE ROTULADO DE PRODUCTOS COSMETICOS” Resolución sanitaria vigente.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-22 10:00;2026-04-27 11:19;2026-04-17 08:40;2026-04-22 10:00;2026-05-19 12:10;;Av. Manuel Rodriguez 759,;3;Estimado;CLP;2922000;2922000;2922000;;;54834861;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;11;0;;;;False;False;1;5;11
1057532-199-COT26;F1-134-DCR/Adquisición de carpetas para las jornadas de capacitación dirigidas a los Equipos CPU APS y Hospitales.;Adquisición de carpetas plastificadas tamaño oficio para las jornadas de capacitación dirigidas a los Equipos CPU APS y Hospitales, según Especificaciones indicadas en el producto. Se solicita: Completar y firmar Formularios adjuntos. Enviar cotización detallada(documento de proveedor);2;publicada;Publicada;2;Segundo llamado;2026-05-19 11:00;2026-05-20 11:16;2026-05-18 10:43;2026-05-20 11:16;2026-05-19 11:05;;Av. Manuel Rodriguez 759.;5;Estimado;CLP;250000;250000;250000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;;;False;False;0;1;0
1057532-197-COT26;F2-055-AVP/ADQUISICION DE INSUMOS DE LIMPIEZA y MANTECION PARA EL EDIFICIO MATTA//AYEKAN;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar un respaldo fotográfico de lo que oferta, debe aceptar e indicar el plazo de entrega en dias hábiles. deberá considerar los formularios obligatorios adjuntos a rellenar y firmar.ademas de adjuntar resolucion sanitaria y registro cosmetico. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;3;cerrada;Cerrada;1;Primer llamado;2026-05-19 11:00;2026-05-23 06:11;2026-05-15 15:48;2026-05-19 11:00;2026-05-19 11:05;;Manuel Rodriguez 759;5;Estimado;CLP;95000;95000;95000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;False;0;2;0
1077241-11-COT26;F1-181-26-DCR/Adquisición Insumos de Cafetería COSAM Rahue;Adquisición de Insumos de Cafetería para COSAM Rahue. Entrega a coordinar con referente ya que jornada de Capacitación a dotación de COSAM Rahue y Comunidad Mapuche Huilliche está planificada con fecha 29-05-2026 , según Especificaciones adjuntas. Se solicita: Completar y firmar Formularios adjuntos. Enviar cotización detallada(documento de proveedor) y Adjuntar Resolución Sanitaria.;3;cerrada;Cerrada;1;Primer llamado;2026-05-19 10:00;2026-05-20 10:00;2026-05-18 09:59;2026-05-19 10:00;2026-05-19 10:05;;Guatemala N°1402, Rahue Alto;1;Estimado;CLP;250000;250000;250000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;1;0;;;;False;False;0;6;0
