CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-691-COT25;F2-352-IVO/MANTENCION PREVENTIVA PLOTTER CANON IPF 770;Mantener operativo equipo de impresión de planos para los diseños y obras de Inversión del SSO, cuya data es de 6 años.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-23 15:30;2025-09-24 22:13;2025-09-22 08:46;2025-09-23 15:30;2025-09-26 12:25;;Mackenna # 825 Edificio Plaza Sur;2;Estimado;CLP;1200000;1200000;1200000;;;53508186;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;False;2;1;2
1057727-42-COT25;FSC 2 - 3 - ACTIVIDAD FULL DAY HOSPITAL RIO NEGRO (BIENESTAR) 10/10/2025. Obligación Ofertas no deben superar monto presupuesto. Revisar anexos adjuntos.;BIENESTAR - Se requiere contratar servicio producción de eventos para actividad HRN, ha realizarse el día 10 de octubre de 2025, en horario Full Day. Oferente debe dar cumplimiento a Anexo N°2 EETT, adjuntar a oferta Anexos solicitados. Obligación adjuntar propuesta detallada, considera realización actividad en comuna Rio Negro. SOLO SE VALIDA OFERTAS CON VALORES INGRESADOS EN FORMULARIO DE COMPRA AGIL, No se aceptan valores $1. Revisar anexos adjuntos y completarlos. No superar Monto ppto.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-26 10:30;2025-09-29 04:45;2025-09-23 16:14;2025-09-26 10:30;2025-09-26 11:41;;Arturo Prat # 791 - Rio Negro - Región de los Lagos (Entre Osorno y Purranque);5;Estimado;CLP;4600000;4600000;4600000;;;53507322;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;1;0;;;;False;False;2;1;1
1057727-8-COT25;F3 - BIENESTAR HRN2025 - Proyecto CAMPEONATO DE BABY FUTBOL para Compra Alimentos saludables actividad deportiva. Obligación Revisar Anexo Adjunto. Considerar entrega en Hospital de Rio Negro.;F3 - BIENESTAR HRN2025 - Proyecto CAMPEONATO DE BABY FUTBOL para Compra Alimentos saludables actividad deportiva. Obligación Revisar Anexo Adjunto. Considerar entrega en Hospital de Rio Negro. SE EVALUARÁ MEJORES CONDICIONES DE COMPRA EN CUANTO A PRECIO, ENTREGA Y REVISIÓN TÉCNICA, Monto de Oferta, no debe superar el Monto presupuesto disponible;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-22 08:30;2025-10-03 08:10;2025-09-11 08:49;2025-09-22 08:30;2025-09-26 11:06;;Arturo Prat # 791 - Rio Negro - Región de los Lagos (Entre Osorno y Purranque);5;Estimado;CLP;326000;326000;326000;;;53506614;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;2;0;;;;False;True;2;5;2
1057727-38-COT25;Suministro de Carga para Compra de Alimentación;CARGA DE DINERO PARA COMPRAS EN SUPERMERCADOS;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-09-23 17:00;2025-09-25 11:22;2025-09-22 16:44;2025-09-25 11:22;2025-09-26 09:12;;QUILACAHUIN S/N RUTA U10 K38;1;Estimado;CLP;100000;100000;100000;;;53504603;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;2;0;;;;False;False;0;1;2
1057727-41-COT25;"FSC N°1/391/AVP//CHARLA /JORNADA ""TRABAJO EN EQUIPO: LEY DE GESTALT"" SUBDIRECCION ADMINISTRATIVA DSSO/PROYECTO CONCURSABLE /SERVICIO BIENESTAR";Jornada Autocuidado para Funcionarios Subdirección Administrativa, a realizarse el día 17.10.2025 en horario de 09:00 a 16:00 horas, lugar a definir, para un grupo de 125 funcionarios, se requiere de 01 Psicólogo. Adjuntar Formularios y Programa de actividades a realizar.;6;desierta;Desierta;1;Primer llamado;2025-09-25 10:00;2025-09-27 07:12;2025-09-23 12:47;2025-09-25 10:00;2025-09-26 09:05;;A CONVENIR;1;Disponible;CLP;500000;500000;500000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;2;0;;pasa a quedar en estado desierta, ya que las ofertas no cumplieron con el llenado del adjunto solicitado de las especificaciones tecnicas.;;False;False;1;1;2
1057532-685-COT25;Adquisición de insumos para sala kinésica de PRAIS.;Contar con los insumos necesarios para brindar atención integral a nuestros usuarios/as PRAIS, respondiendo a la Norma Ministerial en esta materia.;6;desierta;Desierta;2;Segundo llamado;2025-09-17 12:00;2025-09-25 12:18;2025-09-16 09:06;2025-09-25 12:18;2025-09-26 08:12;;Av. Manuel Rodriguez 759,;3;Estimado;CLP;57000;57000;57000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;NO SE PRESENTARON OFERTAS AL SEGUNDO LLAMADO;;False;False;1;2;0
1077241-111-COT25;F1-430-AVP// SERVICIO DE CAFETERÍA/CATERING  PROGRAMA “CUIDARTE ES AMARTE”//DAR;Servicio de cafetería de 60 raciones, El oferente debe aceptar las especificaciones técnicas ADJUNTAS y firmarla, además de entregar el servicio con la mejor disposición, calidad e higiene, ya que será evaluado en cada actividad solicitada, además debe adjuntar Patente, Resolución Sanitaria permiso para expender y/o distribución alimentos, protocolo de higiene y certificación de manipuladora de alimentos con 8 horas de capacitación, requerida por el servicio de salud.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-26 11:30;2025-09-27 13:08;2025-09-25 09:51;2025-09-26 11:30;2025-09-26 03:31;;Centro de Referencia y Diagnóstico Médico Osorno;1;Estimado;CLP;300000;300000;300000;;;53510488;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;1;1;0;;;;False;True;1;1;1
1057532-706-COT25;F1-346-MAR ADQUISICION DE MARCO PARA FOTO.;F1-346-MAR ADQUISICION DE MARCO PARA FOTO.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-26 12:30;2025-09-27 13:10;2025-09-25 11:49;2025-09-26 12:30;2025-09-26 02:27;;manuel rodriguez 759 osorno;8;Estimado;CLP;40000;40000;40000;;;53509547;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;True;1;1;2
1057532-605-COT25;F1-360-AVP//Adquisición de insumos de cafeteria para autocuidado Subdireccion Medica//Unidad Safu;El oferente interesado en participar debe ofertar la totalidad del requerimiento, se deben entregar el dia miercoles a las 8:00 de la mañana en Juan Mackenna Nº825, piso 7, Edificio Plaza Sur. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;5;cancelada;Cancelada;1;Primer llamado;2025-08-26 16:00;2025-08-27 16:30;2025-08-25 15:29;2025-08-26 16:00;2025-09-26 00:04;2025-09-26 00:04;Juan Mackenna Nº825, Piso 7, Edificio Plaza Sur.;1;Estimado;CLP;30000;30000;30000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;3;0;Cancelada automáticamente por vencimiento del plazo de selección;;;False;True;0;5;3
1057532-601-COT25;F1-360-AVP//Adquisición de insumos de cafeteria para autocuidado Subdireccion Medica//Unidad Safu;El oferente interesado en participar debe ofertar la totalidad del requerimiento, ademas se solicita la entrega de los insumos para el dia miercoles 27 de agosto 2025 a las 8:00 hrs, Juan Mackenna Nº825, Edificio Plaza Sur, Piso 7, se requeire puntualidad. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;5;cancelada;Cancelada;1;Primer llamado;2025-08-26 13:00;;2025-08-25 12:29;2025-08-26 13:00;2025-09-26 00:04;2025-09-26 00:04;Juan Mackenna Nº825, Edificio Plaza Sur.;1;Disponible;CLP;142000;142000;142000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;6;0;Cancelada automáticamente por vencimiento del plazo de selección;;;False;True;0;9;6
