CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057727-11-COT25;F1-MAR--6 Bienestar Proyectos HPU/ F1-002AAL CULTURA Y CONOCIMIENTO;Se requiere la compra insumos y elementos interculturales del Hospital Purranque. Se adjunta diseño de la bandera mapuche-huilliche y de las chapitas.;6;desierta;Desierta;2;Segundo llamado;2025-09-15 10:00;2025-09-22 11:00;2025-09-13 08:49;2025-09-22 11:00;2025-09-23 16:35;;21 de mayo 468;3;Disponible;CLP;191660;191660;191660;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;0;0;;No se reciben ofertas;;True;True;1;5;0
1057922-121-COT25;F5-037-BMC-ADQUISICION CARRO DE PARO PARA CECOSF EL ENCANTO, COMUNA DE PUYEHUE;Adquisición de equipos y equipamiento para habilitación de CECOSF El Encanto, comuna de Puyehue.;6;desierta;Desierta;2;Segundo llamado;2025-09-11 15:00;2025-09-17 12:01;2025-09-09 12:47;2025-09-17 12:01;2025-09-23 11:47;;AMADOR BARRIENTOS #2360;5;Estimado;CLP;4500000;4500000;4500000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;0;3;0;;Ningún proveedor cumple con los requerimientos técnicos solicitados;;False;False;2;1;3
1057727-33-COT25;FSC 2 - 5 - FULL DAY HOSPITAL FUTA SRUKA LAWENCHE KUNKO MAPU MO;FSC 2 - 5 - FULL DAY HOSPITAL FUTA SRUKA LAWENCHE KUNKO MAPU MO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-23 11:30;2025-09-24 11:43;2025-09-22 11:16;2025-09-23 11:30;2025-09-23 11:35;;Sector Lafquelmapu S/N;1;Disponible;CLP;2400000;2400000;2400000;;;53481509;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;1;0;;;;False;False;1;1;1
1077241-107-COT25;F1-528 MAR ADQUISICION DE VOLANTES;ADQUISICION DE VOLANTES;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-17 11:40;2025-09-18 11:48;2025-09-16 11:31;2025-09-17 11:40;2025-09-23 09:40;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;560000;560000;560000;;;53479614;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;1;15;0;;;;False;True;1;2;15
1057532-647-COT25;F1-377-VMA / CANASTAS DE ALIMENTOS;Canastas de alimentos, COSAM Rahue;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-05 12:00;2025-09-07 07:00;2025-09-03 16:59;2025-09-05 12:00;2025-09-23 09:33;;COSAM Rahue, Av. República #570;5;Disponible;CLP;599800;599800;599800;;;53479481;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;False;2;19;2
1057532-664-COT25;F2-342-VMA / 06 REJILLA DE EJERCICIOS PARA MANOS Y 03 ARO PILATES;Rejillas de ejercicios para manos y aro pilates para uso en actividades en talleres de usuarios.;6;desierta;Desierta;2;Segundo llamado;2025-09-11 08:00;2025-09-15 08:00;2025-09-08 15:37;2025-09-15 08:00;2025-09-23 08:46;;Manuel Rodríguez #759;5;Disponible;CLP;105000;105000;105000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;no se recibieron oferentes;;False;False;2;2;0
1057727-21-COT25;"F1-385-IVO/PROY. BIENESTAR / LENTES DE REALIDAD VIRTUAL""COSAM RAHUE """;"Habilitar un ""Rincón de la calma"" Espacio físico protegido para las funcionarias y (os) del COSAM RAHUE, donde podrán potenciar la reflexión, la recuperación del equilibrio emocional en situaciones de alto estrés.";6;desierta;Desierta;2;Segundo llamado;2025-09-12 15:30;2025-09-17 09:30;2025-09-11 11:31;2025-09-17 09:30;2025-09-23 08:46;;Manuel Rodriguez # 759;5;Estimado;CLP;400000;400000;400000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;1;0;;OFERTA SUPERA MONTO DISPONIBLE;;False;False;2;1;1
1057532-680-COT25;F2-341-JFR | Material e Insumos de Papeleria Centro Kumelen;Adquirir insumos de papelería para el Centro Kumelen, destinados a la elaboración de material terapéutico, cognitivo y de difusión comunitaria, en apoyo a usuarios, cuidadores y equipo profesional en sus actividades.  Requisitos del Proveedor  Deberá adjuntar Formulario N°1: Identificación del Oferente.  Indicar el plazo de entrega en días corridos al momento de ofertar.  Al momento del despacho, deberá acompañar la respectiva Guía de Despacho que respalde la entrega.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-16 13:00;2025-09-17 14:01;2025-09-15 11:58;2025-09-16 13:00;2025-09-23 08:19;;Manuel Rodriguez #759. Bodega General;3;Disponible;CLP;940000;940000;940000;;;53478652;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;6;0;;;;False;False;2;6;6
1057922-125-COT25;F5-036-BMC-ADQUISICION DE NEGATOSCOPIO PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPOS MÉDICOS Y NO MÉDICOS PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-09-17 11:00;2025-09-19 07:37;2025-09-15 14:22;2025-09-17 11:00;2025-09-23 07:47;;Amador Barrientos #2360;5;Estimado;CLP;95000;95000;95000;;;53478569;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;2;0;;;;False;False;2;1;2
1057922-119-COT25;F5-034-BMC-ADQUISICION PISTOLA DE AIRE COMPRIMIDO  Y SELLADORA CONTINUA PARA CESFAM CON SAR CHUYACA;Adquisición de equipos médicos y no médicos para CESFAM con SAR Chuyaca, Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-09-11 10:00;2025-09-17 11:00;2025-09-09 08:45;2025-09-17 11:00;2025-09-23 07:46;;Amador Barrientos #2360;5;Estimado;CLP;3392000;3392000;3392000;;;53478566;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;0;3;0;;;;False;False;3;2;3
