CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057727-67-COT25;PROYECTO BIENESTAR HBSJO / TALLER DE ELABORACIÓN DE JABONES AROMÁTICOS;ADQUISICION TALLER DE ELABORACIÓN DE JABONES AROMÁTICOS. ACTIVIDAD GRUPAL HASTA 25 PARTICIPANTES POR JORNADA PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO;6;desierta;Desierta;2;Segundo llamado;2025-10-22 15:00;2025-10-25 20:20;2025-10-21 09:45;2025-10-25 20:20;2025-10-29 17:56;;AV GUILLERMO BUHLER 1765, OSORNO;1;Estimado;CLP;500000;500000;500000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;0;0;;Sin ofertas recibidas;;False;False;1;1;0
1057727-73-COT25;PROYECTO BIENESTAR HBSJO / BIENESTAR Y EQUILIBRIO PARA LA SALUD;BIENESTAR Y EQUILIBRIO PARA LA SALUD 4 JORNADAS GRUPALES HASTA 15-20 PARTICIPANTES POR JORNADA PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO;6;desierta;Desierta;1;Primer llamado;2025-10-29 13:00;2025-10-30 14:26;2025-10-28 11:33;2025-10-29 13:00;2025-10-29 16:59;;AV GUILLERMO BUHLER 1765, OSORNO;4;Estimado;CLP;350000;350000;350000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;3;0;;OFERTAS RECIBIAS NO SE AJUSTAN TÉCNICAMENTE A LO REQUERIDO. NO ADJUNTA DETALLES DE SERVICIO.;;False;False;1;1;3
1057532-814-COT25;F1-450-AVP//Adquisición de 3 Corcheteras para funciones administrativas// Dpto. Participación Ciudadana;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar un respaldo fotográfico, como también debe indicar el plazo de entrega, ya sea en días corridos o hábiles.  ademas deben completar y firmar los formularios obligatoriamente adjuntos, y edjuntarlos en su oferta. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;5;cancelada;Cancelada;1;Primer llamado;2025-10-30 09:00;2025-10-31 23:24;2025-10-28 18:35;2025-10-30 09:00;2025-10-29 15:49;2025-10-29 15:49;Manuel Rodriguez #759;3;Disponible;CLP;30000;30000;30000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;0;0;se cancela compra agil esta duplicada;;;False;False;1;1;0
1057532-788-COT25;F2-362-VMA / TEST PSICOLÓGICOS;Test psicológicos para la Unidad de Reclutamiento y Selección del Servicio de Salud Osorno;6;desierta;Desierta;2;Segundo llamado;2025-10-23 10:00;2025-10-27 08:00;2025-10-22 09:40;2025-10-27 08:00;2025-10-29 14:54;;Manuel Rodríguez #759;5;Disponible;CLP;2400000;2400000;2400000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;3;0;;Las ofertas no cumplen con lo requerido;;False;False;2;2;3
1057532-785-COT25;F1-511-MAR ADQUISICION DE MATERIALES PARA TALLER.;ADQUISICION DE MATERIALES PARA TALLER.;6;desierta;Desierta;1;Primer llamado;2025-10-23 07:00;2025-10-24 22:21;2025-10-21 15:38;2025-10-23 07:00;2025-10-29 14:03;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;245000;245000;245000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;productos no cumplen con las EE,TT solicitada.;;False;True;1;6;1
1057532-717-COT25;F1-483-DCR/Adquisición Disco SSD 480 GB.;"Se requiere de suma importancia la adquisición de Unidad SSD 480GB Sata3 2.5"" para la mejora de Notebook en cuanto a velocidad y capacidad, puesto que el equipo fue adquirido hace un par de años atrás y necesita ser adaptado de acuerdo a la demanda de uso diario.";4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-02 12:00;2025-10-03 12:31;2025-10-01 11:28;2025-10-02 12:00;2025-10-29 12:18;;Av. Manuel Rodriguez 759.;7;Estimado;CLP;45000;45000;45000;;;53715816;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;5;0;;;;False;False;2;1;5
1057532-716-COT25;F1-369-DCR/Adquisición de Tensiómetro y Saturómetro digital;SE REQUIERE LA ADQUISICIÓN DE TENSIOMETRO Y SATUROMETRO SEGUN ESPECIFICACIONES.  Serán declaradas inadmisibles las ofertas que no adjunten lo siguiente:  1) Formulario Anexo Proveedor.  2) Cotización detallada, según especificaciones adjuntas.  3) Indicar en días hábiles el plazo de envío.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-02 10:00;2025-10-04 03:19;2025-09-30 16:40;2025-10-02 10:00;2025-10-29 12:10;;Av. Manuel Rodriguez 759.;5;Estimado;CLP;75000;75000;75000;;;53715681;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;14;0;;;;False;False;2;2;14
1057532-805-COT25;F2-420-356/AVP/ Adquisicion de Articulos de Oficina para Capaciatciones//Dpto de Formación y Capacitación;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar una cotizacion detallada de su oferta, como también debe indicar el plazo de entrega, ya sea en días corridos o hábiles.  Se adjuntan formularios que debe rellenar y firmar obligatoriamente. Las ofertas que cumplan con los requisitos antes mencionados, serán sometidas a la correspondiente evaluación.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-29 09:00;2025-10-31 07:46;2025-10-27 10:13;2025-10-29 09:00;2025-10-29 11:37;;Manuel Rodriguez 759;5;Estimado;CLP;400000;400000;400000;;;53715031;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;5;0;;;;False;False;1;4;5
1057532-782-COT25;F2-383-NAM / MATERIALES DE ARTE Y MANUALIDADES;SE REQUIERE LA COMPRA DE MATERIALES DE ARTE Y MANUALIDADES SEGUN EE.TT   1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-21 17:00;2025-10-22 17:46;2025-10-20 16:13;2025-10-21 17:00;2025-10-29 05:10;;Av. Manuel Rodriguez #759;5;Estimado;CLP;980000;980000;980000;;;53720161;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;7;0;;;;False;False;2;22;7
1057532-778-COT25;F2-383-NAM / INSUMOS PARA PINTURA Y MANTENIMIENTO;SE REQUIERE LA COMRPA DE INSUMOS PARA PINTURA Y MANTENIMIENTO, SEGUN EE.TT.  1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-21 15:00;2025-10-22 15:26;2025-10-20 14:33;2025-10-21 15:00;2025-10-29 04:48;;Av. Manuel Rodriguez #759;4;Estimado;CLP;1120000;1120000;1120000;;;53719835;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;5;0;;;;False;False;2;12;5
