CodigoCompraAgil;IDDocumento;NombreDocumento
1057532-903-COT25;818778;Formularios Com. Agil.docx
1057532-894-COT25;246162;EETT 415_CAJAS Y MALETA.xlsx
1057532-885-COT25;275542;371 Especificaciones Técnicas Intercambio. (2).docx
1057532-885-COT25;275543;Anexo Proveedor N°1.docx
1057532-868-COT25;272536;FORMULARIOS COMPRA ÁGIL.docx
1057532-868-COT25;272537;ESPECIFICACIONES TÉCNICAS.docx
1180747-58-COT25;285857;EETT_CARRO DE ASEO CON ESTRUJAMOPAS..xlsx
1180747-58-COT25;285858;EETT_ESCALERA 2 PELDAÑOS.xlsx
1180747-58-COT25;285859;EETT_CARRO TIPO YEGUA.xlsx
1180747-58-COT25;285860;Formulario N°1.docx
1180747-58-COT25;285861;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-53-COT25;252393;EETT_CAMA 1 PLAZA.xlsx
1180747-53-COT25;252394;EETT_CAMA 2 PLAZA.xlsx
1180747-53-COT25;252395;EETT_MESA COMEDOR CON SILLAS.xlsx
1180747-53-COT25;252396;EETT_JUEGO LIVING.xlsx
1180747-53-COT25;252397;EETT_VELADOR.xlsx
1180747-53-COT25;252398;Formulario N°1.docx
1180747-53-COT25;252399;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-57-COT25;285867;EETT_SET EVALUACIÓN DESARROLO PSICOMOTOR.xlsx
1180747-57-COT25;285868;Formulario N°1.docx
1180747-57-COT25;285869;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1057532-905-COT25;236459;ESPECIFICACIONES TECNICA - MANTENCIÓN PREVENTIVA PLOTTER CANON IP.docx
1057532-905-COT25;236460;Anexo Proveedor N°1.docx
1057922-162-COT25;262287;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1057922-162-COT25;262284;EETT_MALETÍN TRANSPORTE DE MUESTAS.xlsx
1057922-162-COT25;262285;EETT_TERMOHIGRÓMETRO.xlsx
1057922-162-COT25;262286;Formulario N°1.docx
1057922-159-COT25;287713;EETT_CAMILLA DE EXAMEN.xlsx
1057922-159-COT25;287714;EETT_SET SILLAS DE RUEDAS.xlsx
1057922-159-COT25;287715;Formulario N°1.docx
1057922-159-COT25;287716;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1057922-160-COT25;255787;Formulario N°1.docx
1057922-160-COT25;255788;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1057922-160-COT25;255789;EETT_PORTA SUERO.xlsx
1057922-175-COT25;197509;EETT_BASURERO EMPOTRADO.xlsx
1057922-175-COT25;197510;Formulario N°1.docx
1057922-175-COT25;197511;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-61-COT25;243731;EETT_PIZARRA MIXTA.xlsx
1180747-61-COT25;243732;EETT_PIZARRA BLANCA.xlsx
1180747-61-COT25;243733;Formulario N°1.docx
1180747-61-COT25;243734;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-60-COT25;252278;EETT_SET CONTENEDORES.xlsx
1180747-60-COT25;252279;Formulario N°1.docx
1180747-60-COT25;252280;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-56-COT25;243902;EETT_LAVATORIO ACERO INOXIDABLE.xlsx
1180747-56-COT25;243903;Formulario N°1.docx
1180747-56-COT25;243904;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-55-COT25;240511;EETT_COOLER TRANSPORTE DE MUESTRAS.xlsx
1180747-55-COT25;240512;Formulario N°1.docx
1180747-55-COT25;240513;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1057922-161-COT25;308288;EETT_SET EQUIPAMIENTO APOYO CLÍNICO.xlsx
1057922-161-COT25;308289;Formulario N°1.docx
1057922-161-COT25;308290;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1180747-54-COT25;252384;EETT_MESA PASTEUR.xlsx
1180747-54-COT25;252385;Formulario N°1.docx
1180747-54-COT25;252386;DECLARACION COMPLEMENTARIA SOBRE INHABILIDADES.docx
1057532-906-COT25;229475;EETT 229_linternas.pdf
1180747-67-COT25;220582;Forma_de_Facturacion_Gobierno_Regional_de_Los_Lagos.docx
1180747-67-COT25;220583;EETT_CARRO DE ASEO.xlsx
1180747-67-COT25;220584;Formularios a presentar.docx
