CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057922-44-COT25;F5-004-BMC-ADQUISICION CARRO COMPRESERO Y MESA MAYO PARA HABILITACION DE PABELLON GINECO-OBSTETRICO MITIGACION DEL HBSJ;Adquisición de equipos y equipamiento para habilitación de Pabellón Gineco-obstétrico correspondiente a Mitigación del Hospital Base San José de Osorno;5;cancelada;Cancelada;1;Primer llamado;2025-05-30 09:00;2025-06-01 01:33;2025-05-28 16:26;2025-05-30 09:00;2025-05-28 16:29;2025-05-28 16:29;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;500000;500000;500000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;error;;;;;3;2;0
1057922-41-COT25;F5-004-BMC-SOPORTE UNIVERSAL PARA HABILITACION DE PABELLON GINECO-OBSTETRICO MITIGACION DEL HBSJO;Adquisición de equipos y equipamiento para habilitación de Pabellón Gineco-obstétrico correspondiente a Mitigación del Hospital Base San José de Osorno;6;desierta;Desierta;2;Segundo llamado;2025-05-20 18:00;2025-05-28 08:00;2025-05-19 11:16;2025-05-28 08:00;2025-05-28 16:10;;Amador Barrientos #2360 (BASE SAMU);5;Estimado;CLP;450000;450000;450000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;;No se presentaron ofertas;;;;2;1;0
1057532-373-COT25;Adquisición Paliperidona, Frascos ampolla 75 mg suspensión inyectable de liberación prolongada, jeringa prellenada.;Medicamento para Farmacia COSAM, dado que Producto suspendido de canasta CENABAST. Convenio de suministro caducado. SEGUN EETT ADJUNTAS.;6;desierta;Desierta;1;Primer llamado;2025-05-28 10:00;2025-05-29 10:16;2025-05-27 09:43;2025-05-28 10:00;2025-05-28 12:46;;Av. Manuel Rodríguez 759,;2;Estimado;CLP;5961900;5961900;5961900;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;La oferta no cumple con las especificaciones técnicas por lo tanto se declaro inadmisible y no había mas ofertas.;;;;1;1;1
1057532-368-COT25;F1-130-MAR ADQUISICION DE ARTICULOS DE COCINA.;F1-130-MAR ADQUISICION DE ARTICULOS DE COCINA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-05-26 08:00;2025-05-29 00:59;2025-05-23 15:02;2025-05-26 08:00;2025-05-28 12:05;;MANUEL RODRIGUEZ 759 OSORNO.;1;Estimado;CLP;1480000;1480000;1480000;;;52783509;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;;;;;1;41;4
1077241-52-COT25;F1-183-MAR ADQUISICION DE INSUMOS PARA CAFETERIA.;F1-183-MAR ADQUISICION DE INSUMOS PARA CAFETERIA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-05-27 16:00;2025-05-28 16:15;2025-05-26 15:44;2025-05-27 16:00;2025-05-28 07:58;;MANUEL RODRIGUEZ 759 OSORNO.;8;Estimado;CLP;348000;348000;348000;;;52779781;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;3;0;;;;;;1;8;3
1057532-372-COT25;F1-213-MAR ADQUISICION DE MATERIALES PARA REPARACION ELECTRICA.;F1-213-MAR ADQUISICION DE MATERIALES PARA REPARACION ELECTRICA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-05-27 15:30;2025-05-28 15:43;2025-05-26 15:17;2025-05-27 15:30;2025-05-28 07:43;;MANUEL RODRIGUEZ 759 OSORNO.;8;Estimado;CLP;120000;120000;120000;;;52779750;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;;;1;13;2
1077241-50-COT25;F2-153-NAM / PRODUCTOS PARA CAFETERIA;SE REQUIERE LA COMPRA DE PRODUCTOS PARA CAFETERIA.  Nota:  No se podrá emitir factura sin previa recepción conforme de O/C.  La factura debe indicar el número de O/C asociada.  Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.  Al envio: Enviar con guía de despacho, para la recepción conforme.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-05-27 16:00;2025-05-28 17:09;2025-05-26 14:51;2025-05-27 16:00;2025-05-28 05:17;;Av Manuel Rodriguez #759;3;Disponible;CLP;1536000;1536000;1536000;;;52787775;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;5;0;;;;;;2;7;5
1077241-51-COT25;F2-153-NAM / INSUMOS PARA CAFETERIA;SE REQUIERE LA COMPRA DE INSUMOS APRA CAFETRIA SEGUN EETT. (VASOS + SERVILLETAS)  1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor.  2) Adjuntar cotización detallada + imagenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas  3) Debe indicar en días habiles el plazo de envio, dado que se tomará como parte de evaluación de adjudicación;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-05-27 16:01;2025-05-28 17:06;2025-05-26 14:56;2025-05-27 16:01;2025-05-28 05:12;;Av. Manuel Rodriguez #759;3;Disponible;CLP;200000;200000;200000;;;52787718;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;0;3;0;;;;;;2;2;3
1057922-39-COT25;F5-004-BMC-ADQUISICION CARRO COMPRESERO Y MESA MAYO PARA HABILITACION DE PABELLON GINECO-OBSTETRICO MITIGACION DEL HBSJ;Adquisición de equipos y equipamiento para habilitación de Pabellón Gineco-obstétrico correspondiente a Mitigación del Hospital Base San José de Osorno;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-05-20 18:00;2025-05-22 00:34;2025-05-19 11:27;2025-05-20 18:00;2025-05-28 04:37;;Amador Barrientos # 2360 (Base Samu);5;Disponible;CLP;500000;500000;500000;;;52787195;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;6;0;;;;;;3;2;6
1057922-40-COT25;F5-004-BMC-ADQUISICION SET MESA ARSENALERA PARA HABILITACION DE PABELLON GINECO-OBSTETRICO MITIGACION DEL HBSJO;Adquisición de equipos y equipamiento para habilitación de Pabellón Gineco-obstétrico correspondiente a Mitigación del Hospital Base San José de Osorno;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-05-20 18:00;2025-05-28 08:00;2025-05-19 11:12;2025-05-28 08:00;2025-05-28 04:09;;Amador Barrientos # 2360 (Base Samu);5;Estimado;CLP;900000;900000;900000;;;52786674;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;1;0;;;;;;2;1;1
