CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057727-22-COT25;"F1-385-IVO/PROY. BIENESTAR / SACO DE BOX ""COSAM RAHUE """;"Habilitar un ""Rincón de la calma"" Espacio físico protegido para las funcionarias y (os) del COSAM RAHUE, donde podrán potenciar la reflexión, la recuperación del equilibrio emocional en situaciones de alto estrés.";6;desierta;Desierta;2;Segundo llamado;2025-10-07 16:30;2025-11-06 14:30;2025-10-06 15:31;2025-11-06 14:30;2025-11-06 14:38;;Manuel Rodriguez N° 759;5;Estimado;CLP;87000;87000;87000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;0;0;;SIN OFERENTES / SE VOLVERA A PUBLICAR;;False;False;2;1;0
1057532-836-COT25;F1-543-MAR ADQUISICION DE ALIMENTO.;ADQUISICION DE ALIMENTO.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-06 07:00;2025-11-08 03:22;2025-11-04 10:37;2025-11-06 07:00;2025-11-06 12:14;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;170000;170000;170000;;;53764039;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;4;0;;;;False;True;1;1;4
1057532-838-COT25;F1-543-MAR ADQUISICION DE INSUMOS PARA CAFETERIA.;ADQUISICION DE INSUMOS PARA CAFETERIA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-06 07:00;2025-11-08 03:06;2025-11-04 10:53;2025-11-06 07:00;2025-11-06 12:00;;MANUEL RODRIGUEZ 759 OSORNO;8;Disponible;CLP;40000;40000;40000;;;53763909;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;4;0;;;;True;True;0;2;4
1057922-142-COT25;F5-050-BMC-ADQUISICION DE CAJA FUERTA MURAL (BASH) PARA CESFAM CON SAR CHUYACA;ADQUISICIÓN DE EQUIPOS Y EQUIPAMIENTO NO MÉDICO PARA CESFAM CON SAR CHUYACA;5;cancelada;Cancelada;1;Primer llamado;2025-11-07 12:00;2025-11-08 15:13;2025-11-06 08:46;2025-11-07 12:00;2025-11-06 08:48;2025-11-06 08:48;A CONVENIR;5;Estimado;CLP;1630000;1630000;1630000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;ERROR DIGITACION;;;False;False;1;1;0
1057532-848-COT25;F5-050-BMC-ADQUISICION DE CAJA FUERTA MURAL (BASH) PARA CESFAM CON SAR CHUYACA;ADQUISICIÓN DE EQUIPOS Y EQUIPAMIENTO NO MÉDICO PARA CESFAM CON SAR CHUYACA;5;cancelada;Cancelada;1;Primer llamado;2025-11-07 12:00;2025-11-08 15:16;2025-11-06 08:43;2025-11-07 12:00;2025-11-06 08:44;2025-11-06 08:44;A CONVENIR;5;Estimado;CLP;1630000;1630000;1630000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;error unidad de compra;;;False;False;1;1;0
1057532-837-COT25;F1-543-MAR ADQUISICION DE MATERIALES DE OFICINA.;ADQUISICION DE MATERIALES DE OFICINA.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-06 07:00;2025-11-08 03:12;2025-11-04 10:47;2025-11-06 07:00;2025-11-06 08:20;;MANUEL RODRIGUEZ 759 OSORNO;8;Estimado;CLP;365000;365000;365000;;;53760259;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;7;0;;;;False;True;0;4;7
1057532-846-COT25;F2-443-BMC-ATENCION USUARIOS/AS PRAIS;Facilitar la continuidad de la atención espiritual a usuarios/as PRAIS que se encuentran en tratamiento con Machi, a través de atenciones que sólo permiten la mejoría con lahuen, en el marco de la ejecución del programa PESPI;5;cancelada;Cancelada;1;Primer llamado;2025-11-07 21:00;2025-11-09 10:04;2025-11-06 07:55;2025-11-07 21:00;2025-11-06 07:59;2025-11-06 07:59;A CONVENIR;5;Estimado;CLP;1100000;1100000;1100000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;0;0;error en horario de cierre;;;False;False;1;1;0
1057727-77-COT25;PROYECTO BIENESTAR HBSJO / BIENESTAR Y EQUILIBRIO PARA LA SALUD;BIENESTAR Y EQUILIBRIO PARA LA SALUD 4 JORNADAS GRUPALES HASTA 15-20 PARTICIPANTES POR JORNADA PERSONAS FUNCIONARIAS/OS HOSPITAL BASE DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-04 15:30;2025-11-05 15:46;2025-11-03 15:13;2025-11-04 15:30;2025-11-06 05:24;;AV GUILLERMO BUHLER 1765, OSORNO;1;Estimado;CLP;350000;350000;350000;;;53768832;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;0;1;0;;;;False;False;1;1;1
1057727-68-COT25;F1-F06-PLC-PROYECTO TERAPIAS COMPLEMENTARIAS HPO;Implementar un programa de terapias complementarias dirigido a los funcionarios del Hospital de Puerto Octay con el fin de promover el bienestar físico, emocional y mental, contribuyendo a mejorar su calidad de vida y desempeño laboral. ADJUNTAR CERTIFICADOS DE ESPECIALISTAS EN TERAPIAS.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-10-23 10:00;2025-11-05 13:59;2025-10-21 12:30;2025-11-05 13:59;2025-11-06 04:50;;Pedro Montt 601;3;Estimado;CLP;500000;500000;500000;;;53768371;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienestar;10;Región de los Lagos ;1;1;0;;;;False;False;2;1;1
1057922-135-COT25;F5-051-BMC-ADQUISICION CAJA FUERTE PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPAMIENTO NO MÉDICO PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-29 10:00;2025-10-31 08:54;2025-10-27 11:05;2025-10-29 10:00;2025-11-06 04:46;;Manuel Rodríguez N°759;5;Estimado;CLP;200000;200000;200000;;;53768293;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;3;0;;;;False;False;2;1;3
1057922-134-COT25;F5-051-BMC-ADQUISICION CARRO ASEO Y TERMOHIGROMETRO PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPAMIENTO NO MÉDICO PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-10-29 10:00;2025-10-31 09:04;2025-10-27 10:55;2025-10-29 10:00;2025-11-06 04:45;;Amador Barrientos #2360;5;Estimado;CLP;640000;640000;640000;;;53768273;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;5;0;;;;False;False;3;2;5
1057532-839-COT25;F1-450-AVP//Adquisición de 3 Corcheteras para funciones administrativas// Dpto. Participación Ciudadana;El oferente interesado en participar debe ofertar la totalidad del requerimiento, además deberá adjuntar un respaldo fotográfico, como también debe indicar el plazo de entrega, ya sea en días corridos o hábiles. además deben completar y firmar los formularios obligatoriamente adjuntos, y adjuntarlos en su oferta. Las ofertas que cumplan con los requisitos antes mencionados, será sometidas a la correspondiente evaluación.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-06 09:00;2025-11-08 02:08;2025-11-04 15:51;2025-11-06 09:00;2025-11-06 03:50;;Manuel Rodríguez 759;3;Disponible;CLP;30000;30000;30000;;;53767092;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;False;1;1;2
