CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-922-COT25;F2-405-DCR/Instalación de cerraduras digitales en puertas COSAM Oriente.;El presente proceso tiene por objeto la Provisión, Instalación y Habilitación de cerraduras digitales en las puertas de acceso a funcionarios, Farmacia y Bodega de Farmacia, del establecimiento, con el fin de mejorar la seguridad y control de acceso a las dependencias indicadas. VISITA OBLIGATORIA según lo indicado en especificaciones adjuntas. Adjuntar Formularios completados y firmados correctamente.;6;desierta;Desierta;1;Primer llamado;2025-12-12 10:00;2025-12-15 02:32;2025-12-09 17:27;2025-12-12 10:00;2025-12-12 14:40;;Juan de Dios Angulo 399. COSAM Oriente.;3;Estimado;CLP;1800000;1800000;1800000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;Proveedores no asisten a Visita a terreno Obligatoria señalada en especificaciones.;;False;False;2;1;2
1057922-201-COT25;F5-037-NAM / MALETIN TRANSPORTE DE MUESTRAS Y TERMOHIROMETRO (2);SE REQUIERE LA ADQUISICION MALETIN TRANSPORTE DE MUESTRAS Y TERMOHIROMETRO PARA CECOSF EL ENCANTO, SEGUN EETT. 1) Serán desestimadas las ofertas que no adjunten el Formularios 1. 2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;5;cancelada;Cancelada;2;Segundo llamado;2025-12-09 08:00;2025-12-13 08:01;2025-12-05 15:37;2025-12-13 08:01;2025-12-12 09:30;2025-12-12 09:30;Av. Manuel Rodriguez #759;5;Estimado;CLP;95000;95000;95000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;Se cancela la compra, pro requerimiento del referente;;;False;False;4;2;0
1057922-202-COT25;F5-051-NAM / TARIMA PLASTICA 120 X 80 CM (2);SE REQUIERE LA COMPRA DE TARIMA PLASTICA 120 X 80 CM SEGUN EE.TT 1) Serán desestimadas las ofertas que no adjunten el Formularios Anexo Proveedor. 2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;5;cancelada;Cancelada;2;Segundo llamado;2025-12-09 08:00;2025-12-13 07:56;2025-12-05 15:46;2025-12-13 07:56;2025-12-12 09:30;2025-12-12 09:30;Av. Manuel Rodriguez #759;5;Estimado;CLP;290000;290000;290000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;Se cancela la compra, pro requerimiento del referente;;;False;False;3;1;0
1057532-915-COT25;F2-296-VMA / ARTÍCULOS DE OFICINA;Adquisición de material didáctico para las Modalidades de estimulación y Servicio de pediatría.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-12-03 15:00;2025-12-04 18:06;2025-12-02 11:53;2025-12-03 15:00;2025-12-12 08:48;;Av. Manuel Rodríguez #759;5;Disponible;CLP;596820;596820;596820;;;54002307;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;False;2;13;2
1057922-194-COT25;F5-037-AAN/Adquisición de contenedores para CECOSF El Encanto;Adquisición de equipos y equipamiento para habilitación de CECOSF El Encanto, comuna de Puyehue.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-12-06 16:00;2025-12-11 17:00;2025-12-04 16:06;2025-12-11 17:00;2025-12-12 07:54;;Amador Barrientos N°2360, Osorno;5;Estimado;CLP;670000;670000;670000;;;54001979;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;2;0;;;;False;False;5;4;2
1057922-210-COT25;F5-060-BMC-ADQUISICION HIDROLAVADORA PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPOS NO MÉDICOS PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-12-11 16:35;2025-12-12 16:40;2025-12-10 16:29;2025-12-11 16:35;2025-12-12 07:51;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;600000;600000;600000;;;54001968;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;8;0;;;;False;False;3;1;8
1057922-209-COT25;F5-060-BMC-ADQUISICION ASPIRADORA INDUSTRIAL PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPOS NO MÉDICOS PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-12-11 16:35;2025-12-12 16:43;2025-12-10 16:26;2025-12-11 16:35;2025-12-12 07:50;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;250000;250000;250000;;;54001963;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;5;0;;;;False;False;3;1;5
1057922-208-COT25;F5-060-BMC-ADQUISICION LAVADORA ABRILLANTADORA PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPOS NO MÉDICOS PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-12-11 16:35;2025-12-12 16:46;2025-12-10 16:23;2025-12-11 16:35;2025-12-12 07:47;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;500000;500000;500000;;;54001958;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;6;0;;;;False;False;3;1;6
1057922-207-COT25;F5-060-BMC-ADQUISICION REFRIGERADOR Y FRIGOBAR PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPOS NO MÉDICOS PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-12-11 16:25;2025-12-12 16:28;2025-12-10 16:21;2025-12-11 16:25;2025-12-12 07:45;;AMADOR BARRIENTOS #2360 (BASE SAMU);5;Estimado;CLP;800000;800000;800000;;;54001952;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;3;0;;;;False;False;4;2;3
1057922-204-COT25;F5-037-NAM / SOPORTE SUERO (2);SE REQUIERE LA ADQUISICION DE SOPORTE SUERO PARA CECOSF EL ENCANTO, SEGUN EE.TT ADJUNTAS 1) Serán desestimadas las ofertas que no adjunten el Formulario 1. 2) Adjuntar cotización detallada + imágenes de productos ofertados (archivo proveedor), según especificaciones técnicas adjuntadas 3) Debe indicar en días hábiles el plazo de envió, dado que se tomará como parte de evaluación de adjudicación;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-12-10 16:30;2025-12-12 16:20;2025-12-09 15:30;2025-12-12 16:20;2025-12-12 04:42;;Av. Amador Barrientos (Base Samu);5;Estimado;CLP;180000;180000;180000;;;54009484;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;1;0;;;;False;False;3;1;1
